fit_time,score_time,test_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted
20.181441068649292,0.011602640151977539,0.5610169491525424,0.6097112347168161,0.5610169491525424,0.5821336805342032
20.116930961608887,0.01352071762084961,0.5491525423728814,0.6222601646855422,0.5491525423728814,0.5745865298035399
20.155868530273438,0.01351022720336914,0.5542372881355933,0.6016282321185342,0.5542372881355933,0.5736641439252209
20.1840238571167,0.012563705444335938,0.5610169491525424,0.6228675676552515,0.5610169491525424,0.5851264381467481
19.933671474456787,0.01351165771484375,0.5915254237288136,0.632081959652093,0.5915254237288136,0.6071404316683279
