fit_time,score_time,test_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted
5.760717391967773,0.02855825424194336,0.6220338983050847,0.6676850033241561,0.6220338983050847,0.6418345625262872
5.790273904800415,0.024743080139160156,0.6084745762711864,0.6371261301512866,0.6084745762711864,0.6212898031249873
5.7727580070495605,0.029561281204223633,0.6135593220338983,0.6445238332085436,0.6135593220338983,0.6267985777283525
5.667654991149902,0.02952265739440918,0.588135593220339,0.6224948045227399,0.588135593220339,0.6031612583797972
5.773759603500366,0.026071548461914062,0.6440677966101694,0.6621085842014497,0.6440677966101694,0.6518205993503455
