Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,CHIRPS
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-08-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-08-01,MASA,13.034613132476807
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-08-01,MASA,23.82749843597412
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-08-01,MASA,30.762683391571045
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-08-01,MASA,24.82044744491577
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-08-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-08-01,MASA,27.665566444396973
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-08-01,MASA,52.21409225463867
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-08-01,MASA,23.130211353302002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-08-01,MASA,19.02139663696289
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-08-01,MASA,14.005461692810059
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-09-01,MASA,40.62805128097534
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-09-01,MASA,59.292521238327026
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-09-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-09-01,MASA,57.1668438911438
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-09-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-09-01,MASA,20.309092044830322
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-09-01,MASA,68.86074995994568
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-09-01,MASA,26.49116325378418
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-09-01,MASA,59.47001600265503
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-09-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-09-01,MASA,38.78918933868408
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-09-01,MASA,51.67986297607422
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-09-01,MASA,48.155187129974365
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-09-01,MASA,42.87236833572388
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-09-01,MASA,52.451921701431274
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-10-01,MASA,32.50274991989136
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-10-01,MASA,63.0832884311676
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-10-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-10-01,MASA,53.38242149353027
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-10-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-10-01,MASA,29.173585891723633
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-10-01,MASA,61.90785217285156
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-10-01,MASA,20.772135257720947
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-10-01,MASA,64.37483930587769
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-10-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-10-01,MASA,24.121899843215942
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-10-01,MASA,51.11429977416992
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-10-01,MASA,47.08519172668457
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-10-01,MASA,46.552664279937744
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-10-01,MASA,65.78055953979492
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-11-01,MASA,89.6956856250763
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-11-01,MASA,75.52932739257812
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-11-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-11-01,MASA,157.78355646133423
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-11-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-11-01,MASA,43.832576751708984
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-11-01,MASA,91.49085474014282
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-11-01,MASA,46.939666748046875
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-11-01,MASA,149.30504369735718
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-11-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-11-01,MASA,72.54528522491455
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-11-01,MASA,85.11470198631287
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-11-01,MASA,76.50885009765625
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-11-01,MASA,63.98781204223633
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-11-01,MASA,188.26590776443481
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-12-01,MASA,178.37491607666016
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-12-01,MASA,145.83053588867188
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-12-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-12-01,MASA,246.67790886759758
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-12-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-12-01,MASA,74.7784194946289
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-12-01,MASA,162.18107414245605
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-12-01,MASA,126.39162063598633
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-12-01,MASA,185.69337844848633
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-12-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-12-01,MASA,145.72577285766602
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-12-01,MASA,123.39802551269531
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-12-01,MASA,140.7547836303711
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-12-01,MASA,107.18721389770508
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-12-01,MASA,246.35682678222656
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1992-01-01,MASA,162.41096694767475
Mazandaran,23.7,99309,36.48,52.47,Amol,1992-01-01,MASA,102.27591705322266
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1992-01-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1992-01-01,MASA,202.66339898109436
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1992-01-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1992-01-01,MASA,63.71537160873413
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1992-01-01,MASA,114.91973638534546
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1992-01-01,MASA,119.90225911140442
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1992-01-01,MASA,182.36233353614807
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1992-01-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1992-01-01,MASA,86.68128061294556
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1992-01-01,MASA,97.80119252204895
Mazandaran,23.0,40759,36.54,53.0,Sari,1992-01-01,MASA,83.2659502029419
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1992-01-01,MASA,70.5814619064331
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1992-01-01,MASA,195.7281985282898
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1992-02-01,MASA,119.86653900146484
Mazandaran,23.7,99309,36.48,52.47,Amol,1992-02-01,MASA,61.02010726928711
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1992-02-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1992-02-01,MASA,92.89389491081238
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1992-02-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1992-02-01,MASA,53.47987937927246
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1992-02-01,MASA,76.85779571533203
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1992-02-01,MASA,79.98798751831055
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1992-02-01,MASA,78.59412145614624
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1992-02-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1992-02-01,MASA,76.61872053146362
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1992-02-01,MASA,77.0370500087738
Mazandaran,23.0,40759,36.54,53.0,Sari,1992-02-01,MASA,89.91881942749023
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1992-02-01,MASA,73.75109100341797
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1992-02-01,MASA,103.61575126647949
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1992-03-01,MASA,206.99078226089478
Mazandaran,23.7,99309,36.48,52.47,Amol,1992-03-01,MASA,95.85099112987518
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1992-03-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1992-03-01,MASA,315.51152777671814
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1992-03-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1992-03-01,MASA,60.056360483169556
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1992-03-01,MASA,115.22218656539917
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1992-03-01,MASA,64.18267917633057
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1992-03-01,MASA,160.9213252067566
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1992-03-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1992-03-01,MASA,143.69053483009338
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1992-03-01,MASA,82.18785285949707
Mazandaran,23.0,40759,36.54,53.0,Sari,1992-03-01,MASA,70.0025155544281
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1992-03-01,MASA,61.83550447225571
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1992-03-01,MASA,338.28548765182495
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1992-04-01,MASA,54.30424499511719
Mazandaran,23.7,99309,36.48,52.47,Amol,1992-04-01,MASA,26.657201051712036
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1992-04-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1992-04-01,MASA,253.41592407226562
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1992-04-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1992-04-01,MASA,18.62336301803589
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1992-04-01,MASA,29.329740047454834
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1992-04-01,MASA,27.067296504974365
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1992-04-01,MASA,100.91094970703125
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1992-04-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1992-04-01,MASA,54.06345748901367
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1992-04-01,MASA,40.15688228607178
Mazandaran,23.0,40759,36.54,53.0,Sari,1992-04-01,MASA,41.04326796531677
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1992-04-01,MASA,35.38778066635132
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1992-04-01,MASA,274.09979248046875
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1992-05-01,MASA,35.54281759262085
Mazandaran,23.7,99309,36.48,52.47,Amol,1992-05-01,MASA,32.36983680725098
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1992-05-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1992-05-01,MASA,54.05811786651611
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1992-05-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1992-05-01,MASA,27.79084587097168
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1992-05-01,MASA,38.90842247009277
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1992-05-01,MASA,48.771902084350586
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1992-05-01,MASA,47.24850797653198
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1992-05-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1992-05-01,MASA,40.2234582901001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1992-05-01,MASA,56.210097312927246
Mazandaran,23.0,40759,36.54,53.0,Sari,1992-05-01,MASA,51.86766242980957
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1992-05-01,MASA,44.17566776275635
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1992-05-01,MASA,60.69739627838135
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1992-06-01,MASA,26.586079120635986
Mazandaran,23.7,99309,36.48,52.47,Amol,1992-06-01,MASA,28.41630268096924
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1992-06-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1992-06-01,MASA,51.468374252319336
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1992-06-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1992-06-01,MASA,9.55464792251587
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1992-06-01,MASA,24.995513916015625
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1992-06-01,MASA,17.386963844299316
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1992-06-01,MASA,60.83785438537598
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1992-06-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1992-06-01,MASA,23.589221000671387
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1992-06-01,MASA,54.06033372879028
Mazandaran,23.0,40759,36.54,53.0,Sari,1992-06-01,MASA,25.708333015441895
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1992-06-01,MASA,12.779415607452393
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1992-06-01,MASA,53.05784034729004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1992-07-01,MASA,26.181560516357422
Mazandaran,23.7,99309,36.48,52.47,Amol,1992-07-01,MASA,16.326126098632812
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1992-07-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1992-07-01,MASA,20.47884511947632
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1992-07-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1992-07-01,MASA,10.732839822769165
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1992-07-01,MASA,19.485454559326172
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1992-07-01,MASA,13.8316490650177
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1992-07-01,MASA,14.71709156036377
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1992-07-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1992-07-01,MASA,23.67215347290039
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1992-07-01,MASA,31.92851448059082
Mazandaran,23.0,40759,36.54,53.0,Sari,1992-07-01,MASA,18.631633758544922
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1992-07-01,MASA,17.898841857910156
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1992-07-01,MASA,17.326444387435913
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1992-08-01,MASA,40.78938913345337
Mazandaran,23.7,99309,36.48,52.47,Amol,1992-08-01,MASA,43.05020833015442
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1992-08-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1992-08-01,MASA,31.647127151489258
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1992-08-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1992-08-01,MASA,22.940640687942505
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1992-08-01,MASA,36.130106925964355
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1992-08-01,MASA,42.49024963378906
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1992-08-01,MASA,32.083866596221924
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1992-08-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1992-08-01,MASA,37.0663104057312
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1992-08-01,MASA,85.50526475906372
Mazandaran,23.0,40759,36.54,53.0,Sari,1992-08-01,MASA,40.1557412147522
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1992-08-01,MASA,33.51887130737305
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1992-08-01,MASA,17.605129718780518
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1992-09-01,MASA,27.56610107421875
Mazandaran,23.7,99309,36.48,52.47,Amol,1992-09-01,MASA,48.25238800048828
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1992-09-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1992-09-01,MASA,56.524373054504395
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1992-09-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1992-09-01,MASA,12.731971740722656
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1992-09-01,MASA,65.06822633743286
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1992-09-01,MASA,17.730772972106934
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1992-09-01,MASA,58.888771057128906
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1992-09-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1992-09-01,MASA,26.728274822235107
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1992-09-01,MASA,47.14007806777954
Mazandaran,23.0,40759,36.54,53.0,Sari,1992-09-01,MASA,31.52163028717041
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1992-09-01,MASA,27.713106632232666
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1992-09-01,MASA,50.93528151512146
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1992-10-01,MASA,26.852417945861816
Mazandaran,23.7,99309,36.48,52.47,Amol,1992-10-01,MASA,48.36634969711304
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1992-10-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1992-10-01,MASA,45.489760398864746
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1992-10-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1992-10-01,MASA,22.07626438140869
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1992-10-01,MASA,47.30721044540405
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1992-10-01,MASA,16.349334478378296
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1992-10-01,MASA,57.484965801239014
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1992-10-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1992-10-01,MASA,19.849226474761963
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1992-10-01,MASA,74.17165446281433
Mazandaran,23.0,40759,36.54,53.0,Sari,1992-10-01,MASA,36.587087631225586
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1992-10-01,MASA,35.74363327026367
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1992-10-01,MASA,76.06390619277954
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1992-11-01,MASA,133.36527252197266
Mazandaran,23.7,99309,36.48,52.47,Amol,1992-11-01,MASA,104.48922920227051
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1992-11-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1992-11-01,MASA,191.16021728515625
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1992-11-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1992-11-01,MASA,49.3851432800293
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1992-11-01,MASA,119.21026611328125
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1992-11-01,MASA,58.750091552734375
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1992-11-01,MASA,160.19955444335938
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1992-11-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1992-11-01,MASA,85.1236801147461
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1992-11-01,MASA,67.80000495910645
Mazandaran,23.0,40759,36.54,53.0,Sari,1992-11-01,MASA,110.75004959106445
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1992-11-01,MASA,92.07598114013672
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1992-11-01,MASA,192.79496002197266
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1992-12-01,MASA,184.15002059936523
Mazandaran,23.7,99309,36.48,52.47,Amol,1992-12-01,MASA,119.62402868270874
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1992-12-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1992-12-01,MASA,203.03561878204346
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1992-12-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1992-12-01,MASA,60.382648944854736
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1992-12-01,MASA,111.91188859939575
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1992-12-01,MASA,123.56364178657532
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1992-12-01,MASA,187.85586547851562
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1992-12-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1992-12-01,MASA,154.43134558200836
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1992-12-01,MASA,115.73369288444519
Mazandaran,23.0,40759,36.54,53.0,Sari,1992-12-01,MASA,108.12452614307404
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1992-12-01,MASA,82.51472234725952
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1992-12-01,MASA,221.19167733192444
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1993-01-01,MASA,114.75781440734863
Mazandaran,23.7,99309,36.48,52.47,Amol,1993-01-01,MASA,79.99601650238037
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1993-01-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1993-01-01,MASA,145.18893432617188
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1993-01-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1993-01-01,MASA,48.807302474975586
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1993-01-01,MASA,80.71185302734375
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1993-01-01,MASA,103.36197233200073
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1993-01-01,MASA,139.97115516662598
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1993-01-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1993-01-01,MASA,68.45783424377441
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1993-01-01,MASA,97.64631652832031
Mazandaran,23.0,40759,36.54,53.0,Sari,1993-01-01,MASA,71.92038154602051
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1993-01-01,MASA,60.62503242492676
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1993-01-01,MASA,161.85031509399414
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1993-02-01,MASA,214.55419826507568
Mazandaran,23.7,99309,36.48,52.47,Amol,1993-02-01,MASA,131.20490741729736
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1993-02-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1993-02-01,MASA,135.96868991851807
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1993-02-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1993-02-01,MASA,76.95363235473633
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1993-02-01,MASA,125.53961277008057
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1993-02-01,MASA,106.6174726486206
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1993-02-01,MASA,128.43999195098877
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1993-02-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1993-02-01,MASA,160.73135662078857
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1993-02-01,MASA,83.43573713302612
Mazandaran,23.0,40759,36.54,53.0,Sari,1993-02-01,MASA,132.0325527191162
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1993-02-01,MASA,108.99680995941162
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1993-02-01,MASA,118.64846134185791
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1993-03-01,MASA,101.47742462158203
Mazandaran,23.7,99309,36.48,52.47,Amol,1993-03-01,MASA,52.91777229309082
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1993-03-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1993-03-01,MASA,195.7991098165512
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1993-03-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1993-03-01,MASA,65.72601890563965
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1993-03-01,MASA,60.19974231719971
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1993-03-01,MASA,56.47574234008789
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1993-03-01,MASA,97.68017482757568
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1993-03-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1993-03-01,MASA,85.12439727783203
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1993-03-01,MASA,32.4879035949707
Mazandaran,23.0,40759,36.54,53.0,Sari,1993-03-01,MASA,27.743183135986328
