date,St_ID,Region,St_Ele,St_Lat,St_Lon,St_Name,region_id,CHIRPS
1985-03-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,125.61340498924255
1985-03-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,83.32682037353516
1985-03-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,318.5307340621948
1985-03-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,42.38995417008306
1985-03-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,54.01258718967438
1985-03-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,43.661269664764404
1985-03-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,34.60376989841461
1985-03-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,39.39066165685654
1985-03-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,37.47080755233765
1985-03-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,36.972692579203255
1985-03-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,49.82448422908783
1985-03-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,130.255033493042
1985-03-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,222.92139291763306
1985-03-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,87.77594923973083
1985-03-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,126.19486403465271
1985-04-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,16.461597442626953
1985-04-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,23.19028091430664
1985-04-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,134.1308250427246
1985-04-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,11.671113989140729
1985-04-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,15.885915040969849
1985-04-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,21.863853454589844
1985-04-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,14.324045181274414
1985-04-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,18.614042043685913
1985-04-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,9.2061767578125
1985-04-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,13.745261538235438
1985-04-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,14.94988203048706
1985-04-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,48.02686882019043
1985-04-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,122.48362731933594
1985-04-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,21.825730323791504
1985-04-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,25.912955284118652
1985-05-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,23.58154010772705
1985-05-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,16.621582508087158
1985-05-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,32.740482330322266
1985-05-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,11.576914885256551
1985-05-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,14.716997146606445
1985-05-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,12.140408992767334
1985-05-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,11.175724029541016
1985-05-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,9.373716354370117
1985-05-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,6.43157958984375
1985-05-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,7.479136074209489
1985-05-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,15.42994499206543
1985-05-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,19.813982009887695
1985-05-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,27.723777770996094
1985-05-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,15.33513879776001
1985-05-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,17.34299898147583
1985-06-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,36.346994161605835
1985-06-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,21.807185649871826
1985-06-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,37.82792615890503
1985-06-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,22.06724768581957
1985-06-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,19.771774291992188
1985-06-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,21.932212352752686
1985-06-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,13.99445915222168
1985-06-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,10.920651912689209
1985-06-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,8.18358588218689
1985-06-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,8.241133326050864
1985-06-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,25.138404369354248
1985-06-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,40.88469409942627
1985-06-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,37.729172706604004
1985-06-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,18.67843532562256
1985-06-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,21.664212703704834
1985-07-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,29.630962371826172
1985-07-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,11.925374507904053
1985-07-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,20.428820610046387
1985-07-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,15.024928267049319
1985-07-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,16.89694356918335
1985-07-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,14.490312099456787
1985-07-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,12.931313037872314
1985-07-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,14.51458740234375
1985-07-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,9.57961654663086
1985-07-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,12.348557586614795
1985-07-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,12.991904020309448
1985-07-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,13.647953748703003
1985-07-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,22.780242443084717
1985-07-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,21.59374713897705
1985-07-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,24.283790588378906
1985-08-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,56.51032996177673
1985-08-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,21.385449409484863
1985-08-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,14.414714574813843
1985-08-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,41.01474106960958
1985-08-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,29.889408588409424
1985-08-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,32.675686836242676
1985-08-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,36.06249690055847
1985-08-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,25.18128204345703
1985-08-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,14.545833349227905
1985-08-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,23.29286433368749
1985-08-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,36.07969856262207
1985-08-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,25.846784114837646
1985-08-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,25.410545587539673
1985-08-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,34.4989812374115
1985-08-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,38.06113076210022
1985-09-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,31.601543426513672
1985-09-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,40.30862236022949
1985-09-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,26.814480543136597
1985-09-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,51.47851748041587
1985-09-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,52.99287748336792
1985-09-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,44.88507080078125
1985-09-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,28.255643844604492
1985-09-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,40.2828483581543
1985-09-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,19.502613842487335
1985-09-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,29.59716297987569
1985-09-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,49.57374668121338
1985-09-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,41.08774662017822
1985-09-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,36.803123235702515
1985-09-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,38.23855447769165
1985-09-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,37.36172103881836
1985-10-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,150.4029541015625
1985-10-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,166.77622056007385
1985-10-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,174.72076272964478
1985-10-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,145.89348478041737
1985-10-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,99.48648190498352
1985-10-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,88.94634997844696
1985-10-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,40.101292848587036
1985-10-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,87.62199139595032
1985-10-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,54.928220987319946
1985-10-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,87.25076897709356
1985-10-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,108.88319313526154
1985-10-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,129.47387981414795
1985-10-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,107.13858902454376
1985-10-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,46.75638747215271
1985-10-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,61.610066533088684
1985-11-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,48.741111755371094
1985-11-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,42.62152671813965
1985-11-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,101.10567283630371
1985-11-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,39.79900508469875
1985-11-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,44.84765148162842
1985-11-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,41.405982971191406
1985-11-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,31.088224411010742
1985-11-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,35.142584800720215
1985-11-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,26.49034023284912
1985-11-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,32.30843145447659
1985-11-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,38.51097106933594
1985-11-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,73.56440734863281
1985-11-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,89.45338344573975
1985-11-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,46.26175045967102
1985-11-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,63.16185903549194
1985-12-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,128.05335998535156
1985-12-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,116.73067665100098
1985-12-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,203.03112030029297
1985-12-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,125.34272590014017
1985-12-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,115.17856407165527
1985-12-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,104.67033386230469
1985-12-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,78.20389556884766
1985-12-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,85.97359848022461
1985-12-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,60.60032653808594
1985-12-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,67.82273991535165
1985-12-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,117.26866912841797
1985-12-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,144.4431266784668
1985-12-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,196.5385284423828
1985-12-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,131.8812713623047
1985-12-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,160.90432739257812
1986-01-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,106.17831611633301
1986-01-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,95.0220947265625
1986-01-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,158.30613204836845
1986-01-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,77.24220349529003
1986-01-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,86.40397644042969
1986-01-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,71.09630584716797
1986-01-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,107.37210464477539
1986-01-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,61.914268493652344
1986-01-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,56.22376251220703
1986-01-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,56.37686673202956
1986-01-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,81.24231171607971
1986-01-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,132.5250694230199
1986-01-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,140.79855690151453
1986-01-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,84.39859008789062
1986-01-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,145.75469970703125
1986-02-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,68.62642765045166
1986-02-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,41.83728289604187
1986-02-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,80.26985216140747
1986-02-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,42.95297159003739
1986-02-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,48.51694965362549
1986-02-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,48.558613538742065
1986-02-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,52.274070262908936
1986-02-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,40.631956577301025
1986-02-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,40.05160427093506
1986-02-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,35.3356678017302
1986-02-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,52.59912443161011
1986-02-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,78.4915714263916
1986-02-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,73.42940616607666
1986-02-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,62.377448081970215
1986-02-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,86.67592000961304
1986-03-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,123.6378345489502
1986-03-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,97.40522718429565
1986-03-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,370.3300199508667
1986-03-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,70.2785260405871
1986-03-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,86.81058120727539
1986-03-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,64.1697416305542
1986-03-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,47.83684778213501
1986-03-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,56.26522445678711
1986-03-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,37.09688854217529
1986-03-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,41.397851563602515
1986-03-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,80.1892819404602
1986-03-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,171.15594291687012
1986-03-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,285.94608640670776
1986-03-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,134.20570635795593
1986-03-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,181.34256410598755
1986-04-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,30.17220115661621
1986-04-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,66.1768741607666
1986-04-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,225.2547960281372
1986-04-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,35.25761875126622
1986-04-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,64.68166613578796
1986-04-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,53.04370450973511
1986-04-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,36.45303821563721
1986-04-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,41.66904640197754
1986-04-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,28.813322067260742
1986-04-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,35.35769212590476
1986-04-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,58.25304460525513
1986-04-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,127.9615831375122
1986-04-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,224.30233001708984
1986-04-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,65.90638637542725
1986-04-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,94.19208145141602
1986-05-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,26.95611572265625
1986-05-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,17.871702194213867
1986-05-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,38.03107833862305
1986-05-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,12.547721135734331
1986-05-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,14.200459480285645
1986-05-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,14.429883241653442
1986-05-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,11.604181051254272
1986-05-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,11.463224411010742
1986-05-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,8.132908344268799
1986-05-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,9.862194998415909
1986-05-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,15.526455879211426
1986-05-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,21.771045684814453
1986-05-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,28.832504272460938
1986-05-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,15.295523166656494
1986-05-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,17.08131718635559
1986-06-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,66.7490119934082
1986-06-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,22.757925033569336
1986-06-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,41.283501625061035
1986-06-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,19.929701394963974
1986-06-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,17.717697620391846
1986-06-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,20.027758359909058
1986-06-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,13.35002088546753
1986-06-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,10.304975509643555
1986-06-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,8.097581386566162
1986-06-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,8.013242155141223
1986-06-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,22.663008213043213
1986-06-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,37.18122100830078
1986-06-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,34.43826198577881
1986-06-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,17.970433473587036
1986-06-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,20.657976388931274
1986-07-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,29.63096332550049
1986-07-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,11.959459781646729
1986-07-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,20.42882204055786
1986-07-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,18.10425312861358
1986-07-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,20.781323432922363
1986-07-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,18.40324354171753
1986-07-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,16.854334831237793
1986-07-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,19.35851752758026
1986-07-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,12.465161323547363
1986-07-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,16.090281398999206
1986-07-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,16.096410632133484
1986-07-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,15.114559650421143
1986-07-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,22.900766849517822
1986-07-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,27.146321058273315
1986-07-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,28.89120775461197
