Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,PERSIANN_CDR
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1990-05-01,MASA,18.897351682186127
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1990-05-01,MASA,15.495920896530151
Mazandaran,23.0,40759,36.54,53.0,Sari,1990-05-01,MASA,19.984277963638306
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1990-05-01,MASA,19.984277963638306
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1990-05-01,MASA,17.426422357559204
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1990-06-01,MASA,8.353009223937988
Mazandaran,23.7,99309,36.48,52.47,Amol,1990-06-01,MASA,0.0
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1990-06-01,MASA,0.0
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1990-06-01,MASA,14.620161533355713
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1990-06-01,MASA,0.0
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1990-06-01,MASA,0.0
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1990-06-01,MASA,4.1452107429504395
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1990-06-01,MASA,4.981516122817993
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1990-06-01,MASA,5.228355407714844
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1990-06-01,MASA,0.0
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1990-06-01,MASA,3.444363594055176
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1990-06-01,MASA,0.0
Mazandaran,23.0,40759,36.54,53.0,Sari,1990-06-01,MASA,0.0
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1990-06-01,MASA,0.0
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1990-06-01,MASA,12.563790321350098
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1990-07-01,MASA,0.0
Mazandaran,23.7,99309,36.48,52.47,Amol,1990-07-01,MASA,0.0
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1990-07-01,MASA,0.0
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1990-07-01,MASA,16.205082893371582
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1990-07-01,MASA,0.0
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1990-07-01,MASA,0.0
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1990-07-01,MASA,0.0
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1990-07-01,MASA,7.410567283630371
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1990-07-01,MASA,16.893758296966553
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1990-07-01,MASA,0.0
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1990-07-01,MASA,0.0
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1990-07-01,MASA,0.0
Mazandaran,23.0,40759,36.54,53.0,Sari,1990-07-01,MASA,0.0
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1990-07-01,MASA,0.0
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1990-07-01,MASA,46.98098421096802
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1990-08-01,MASA,0.0
Mazandaran,23.7,99309,36.48,52.47,Amol,1990-08-01,MASA,0.0
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1990-08-01,MASA,0.0
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1990-08-01,MASA,0.0
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1990-08-01,MASA,0.0
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1990-08-01,MASA,0.0
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1990-08-01,MASA,0.0
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1990-08-01,MASA,0.0
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1990-08-01,MASA,7.638000011444092
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1990-08-01,MASA,0.0
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1990-08-01,MASA,0.0
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1990-08-01,MASA,0.0
Mazandaran,23.0,40759,36.54,53.0,Sari,1990-08-01,MASA,0.0
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1990-08-01,MASA,0.0
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1990-08-01,MASA,14.486881256103516
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1990-09-01,MASA,0.0
Mazandaran,23.7,99309,36.48,52.47,Amol,1990-09-01,MASA,0.0
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1990-09-01,MASA,0.0
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1990-09-01,MASA,6.215324878692627
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1990-09-01,MASA,0.0
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1990-09-01,MASA,0.0
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1990-09-01,MASA,0.0
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1990-09-01,MASA,0.0
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1990-09-01,MASA,0.0
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1990-09-01,MASA,0.0
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1990-09-01,MASA,0.0
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1990-09-01,MASA,0.0
Mazandaran,23.0,40759,36.54,53.0,Sari,1990-09-01,MASA,0.0
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1990-09-01,MASA,0.0
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1990-09-01,MASA,7.29571533203125
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1990-10-01,MASA,50.77710795402527
Mazandaran,23.7,99309,36.48,52.47,Amol,1990-10-01,MASA,73.57634019851685
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1990-10-01,MASA,68.33090281486511
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1990-10-01,MASA,71.28039479255676
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1990-10-01,MASA,28.69983720779419
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1990-10-01,MASA,21.974867463111877
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1990-10-01,MASA,62.87513732910156
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1990-10-01,MASA,22.460214138031006
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1990-10-01,MASA,63.210376024246216
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1990-10-01,MASA,81.4312252998352
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1990-10-01,MASA,35.272942543029785
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1990-10-01,MASA,97.79880332946777
Mazandaran,23.0,40759,36.54,53.0,Sari,1990-10-01,MASA,46.0221312046051
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1990-10-01,MASA,46.0221312046051
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1990-10-01,MASA,64.32484531402588
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1990-11-01,MASA,12.367385387420654
Mazandaran,23.7,99309,36.48,52.47,Amol,1990-11-01,MASA,25.123835802078247
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1990-11-01,MASA,20.73783040046692
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1990-11-01,MASA,26.98401117324829
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1990-11-01,MASA,16.112919092178345
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1990-11-01,MASA,8.537538170814514
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1990-11-01,MASA,25.41831660270691
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1990-11-01,MASA,7.964211106300354
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1990-11-01,MASA,24.61449408531189
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1990-11-01,MASA,23.196226835250854
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1990-11-01,MASA,17.160680055618286
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1990-11-01,MASA,25.5829918384552
Mazandaran,23.0,40759,36.54,53.0,Sari,1990-11-01,MASA,12.445427298545837
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1990-11-01,MASA,12.445427298545837
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1990-11-01,MASA,19.450480461120605
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1990-12-01,MASA,64.85199522972107
Mazandaran,23.7,99309,36.48,52.47,Amol,1990-12-01,MASA,69.56672525405884
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1990-12-01,MASA,42.72980761528015
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1990-12-01,MASA,79.45275163650513
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1990-12-01,MASA,37.003085136413574
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1990-12-01,MASA,15.648606061935425
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1990-12-01,MASA,80.1553647518158
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1990-12-01,MASA,35.40874934196472
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1990-12-01,MASA,90.44382452964783
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1990-12-01,MASA,87.97031021118164
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1990-12-01,MASA,63.9691596031189
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1990-12-01,MASA,91.96863770484924
Mazandaran,23.0,40759,36.54,53.0,Sari,1990-12-01,MASA,34.197006940841675
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1990-12-01,MASA,34.197006940841675
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1990-12-01,MASA,69.49608659744263
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-01-01,MASA,39.43638825416565
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-01-01,MASA,43.55917549133301
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-01-01,MASA,33.024285554885864
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-01-01,MASA,33.39329147338867
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-01-01,MASA,29.172240257263184
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-01-01,MASA,32.71056842803955
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-01-01,MASA,26.907479286193848
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-01-01,MASA,34.77488470077515
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-01-01,MASA,44.7214081287384
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-01-01,MASA,40.62329816818237
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-01-01,MASA,31.453555583953857
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-01-01,MASA,63.591286182403564
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-01-01,MASA,19.163729906082153
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-01-01,MASA,19.163729906082153
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-01-01,MASA,42.08690619468689
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-02-01,MASA,38.1301451921463
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-02-01,MASA,47.238502502441406
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-02-01,MASA,44.548459231853485
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-02-01,MASA,42.62714910507202
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-02-01,MASA,34.14811074733734
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-02-01,MASA,30.386239171028137
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-02-01,MASA,50.29148894548416
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-02-01,MASA,40.70085322856903
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-02-01,MASA,52.587587118148804
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-02-01,MASA,61.258199751377106
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-02-01,MASA,34.95563322305679
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-02-01,MASA,57.954902708530426
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-02-01,MASA,44.16510462760925
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-02-01,MASA,44.16510462760925
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-02-01,MASA,57.60779398679733
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-03-01,MASA,87.86440199613571
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-03-01,MASA,82.84112703800201
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-03-01,MASA,66.61604344844818
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-03-01,MASA,86.18785029649734
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-03-01,MASA,68.02033656835556
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-03-01,MASA,78.99430876970291
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-03-01,MASA,88.26036489009857
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-03-01,MASA,83.84673470258713
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-03-01,MASA,91.20745849609375
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-03-01,MASA,93.26583832502365
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-03-01,MASA,84.29541671276093
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-03-01,MASA,76.4432013630867
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-03-01,MASA,82.69521474838257
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-03-01,MASA,82.69521474838257
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-03-01,MASA,89.9545401930809
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-04-01,MASA,20.45356222987175
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-04-01,MASA,27.546873033046722
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-04-01,MASA,27.447489887475967
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-04-01,MASA,30.404057919979095
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-04-01,MASA,23.64030146598816
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-04-01,MASA,23.624544590711594
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-04-01,MASA,24.871226966381073
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-04-01,MASA,20.995210021734238
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-04-01,MASA,33.50507456064224
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-04-01,MASA,30.962803810834885
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-04-01,MASA,19.15524798631668
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-04-01,MASA,37.10505822300911
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-04-01,MASA,21.88327556848526
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-04-01,MASA,21.88327556848526
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-04-01,MASA,34.29585254192352
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-05-01,MASA,45.85290277004242
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-05-01,MASA,44.51280355453491
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-05-01,MASA,52.61624026298523
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-05-01,MASA,31.37633353471756
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-05-01,MASA,37.216012716293335
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-05-01,MASA,51.32785713672638
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-05-01,MASA,36.882864117622375
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-05-01,MASA,48.98523008823395
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-05-01,MASA,40.89010298252106
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-05-01,MASA,27.102572441101074
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-05-01,MASA,49.252328395843506
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-05-01,MASA,38.48927426338196
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-05-01,MASA,54.48973202705383
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-05-01,MASA,54.48973202705383
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-05-01,MASA,33.45728200674057
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-06-01,MASA,0.0
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-06-01,MASA,3.9077210426330566
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-06-01,MASA,0.0
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-06-01,MASA,11.210247278213501
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-06-01,MASA,4.094017028808594
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-06-01,MASA,9.932443141937256
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-06-01,MASA,3.0774383544921875
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-06-01,MASA,4.032467365264893
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-06-01,MASA,12.097890377044678
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-06-01,MASA,0.0
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-06-01,MASA,0.0
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-06-01,MASA,0.0
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-06-01,MASA,8.885208129882812
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-06-01,MASA,8.885208129882812
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-06-01,MASA,21.39775538444519
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-07-01,MASA,0.0
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-07-01,MASA,0.0
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-07-01,MASA,0.0
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-07-01,MASA,28.493470191955566
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-07-01,MASA,0.0
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-07-01,MASA,0.0
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-07-01,MASA,0.0
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1991-07-01,MASA,0.0
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1991-07-01,MASA,6.8339996337890625
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1991-07-01,MASA,0.0
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1991-07-01,MASA,0.0
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1991-07-01,MASA,0.0
Mazandaran,23.0,40759,36.54,53.0,Sari,1991-07-01,MASA,6.61799955368042
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1991-07-01,MASA,6.61799955368042
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1991-07-01,MASA,44.17647123336792
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1991-08-01,MASA,0.0
Mazandaran,23.7,99309,36.48,52.47,Amol,1991-08-01,MASA,0.0
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1991-08-01,MASA,0.0
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1991-08-01,MASA,0.0
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1991-08-01,MASA,0.0
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1991-08-01,MASA,0.0
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1991-08-01,MASA,6.75832462310791
