date,St_ID,Region,St_Ele,St_Lat,St_Lon,St_Name,region_id,CHIRPS
1990-01-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,127.67248153686523
1990-01-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,134.72112941741943
1990-01-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,201.7848834991455
1990-01-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,107.05889879240847
1990-01-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,127.94000053405762
1990-01-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,99.89325332641602
1990-01-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,132.1704502105713
1990-01-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,82.94292068481445
1990-01-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,59.23804569244385
1990-01-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,70.24090102091002
1990-01-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,117.24301719665527
1990-01-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,195.24163722991943
1990-01-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,203.03672981262207
1990-01-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,109.75728607177734
1990-01-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,184.31147384643555
1990-02-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,96.15643310546875
1990-02-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,83.31286668777466
1990-02-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,114.76585149765015
1990-02-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,76.52142739886105
1990-02-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,91.50126194953918
1990-02-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,86.10971975326538
1990-02-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,110.17523002624512
1990-02-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,73.56785035133362
1990-02-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,63.484256744384766
1990-02-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,63.51510829456969
1990-02-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,94.16911840438843
1990-02-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,118.52846717834473
1990-02-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,121.05290031433105
1990-02-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,130.3360676765442
1990-02-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,175.9607105255127
1990-03-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,20.838913679122925
1990-03-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,36.61226844787598
1990-03-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,185.76210594177246
1990-03-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,25.23824447393417
1990-03-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,46.09532928466797
1990-03-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,21.066636562347412
