Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,GPM
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-09-01,MASA,41.04000270366669
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-09-01,MASA,36.72000199556351
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-09-01,MASA,47.519999742507935
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-09-01,MASA,44.64000195264816
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-09-01,MASA,42.48000293970108
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-09-01,MASA,56.160001158714294
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-09-01,MASA,41.760001480579376
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-09-01,MASA,105.12000918388367
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-09-01,MASA,51.120001673698425
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-09-01,MASA,48.96000266075134
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-09-01,MASA,38.88000100851059
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-10-01,MASA,58.7760027050972
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-10-01,MASA,109.36799991130829
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-10-01,MASA,92.25600403547287
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-10-01,MASA,102.6720085144043
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-10-01,MASA,49.84800124168396
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-10-01,MASA,35.71200031042099
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-10-01,MASA,116.8080039024353
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-10-01,MASA,40.9200025498867
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-10-01,MASA,113.83200895786285
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-10-01,MASA,148.05601179599762
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-10-01,MASA,58.032001197338104
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-10-01,MASA,208.32000088691711
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-10-01,MASA,84.07200407981873
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-10-01,MASA,68.44800567626953
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-10-01,MASA,110.85600292682648
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-11-01,MASA,62.64000356197357
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-11-01,MASA,113.0400037765503
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-11-01,MASA,104.40000772476196
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-11-01,MASA,99.3600082397461
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-11-01,MASA,68.40000450611115
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-11-01,MASA,54.720003604888916
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-11-01,MASA,115.2000081539154
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-11-01,MASA,57.6000040769577
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-11-01,MASA,108.00000429153442
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-11-01,MASA,132.48001098632812
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-11-01,MASA,66.24000549316406
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-11-01,MASA,174.2400097846985
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-11-01,MASA,97.92000532150269
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-11-01,MASA,84.96000587940216
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-11-01,MASA,100.0800096988678
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-12-01,MASA,56.54400372505188
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-12-01,MASA,79.60800611972809
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-12-01,MASA,70.68000465631485
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-12-01,MASA,69.19200164079666
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-12-01,MASA,45.38400328159332
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-12-01,MASA,37.200000554323196
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-12-01,MASA,75.88800412416458
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-12-01,MASA,40.17600104212761
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-12-01,MASA,69.93600314855576
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-12-01,MASA,67.70400416851044
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-12-01,MASA,52.82400172948837
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-12-01,MASA,70.68000465631485
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-12-01,MASA,65.47200518846512
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-12-01,MASA,56.54400372505188
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-12-01,MASA,63.98400217294693
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-01-01,MASA,51.33600425720215
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-01-01,MASA,63.98400217294693
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-01-01,MASA,57.288005232810974
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-01-01,MASA,62.496004700660706
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-01-01,MASA,43.15200152993202
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-01-01,MASA,37.94400206208229
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-01-01,MASA,64.72800368070602
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-01-01,MASA,42.40800279378891
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-01-01,MASA,63.240000665187836
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-01-01,MASA,65.47200518846512
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-01-01,MASA,49.103999733924866
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-01-01,MASA,65.47200518846512
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-01-01,MASA,57.288005232810974
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-01-01,MASA,50.592002749443054
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-01-01,MASA,59.52000421285629
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-02-01,MASA,42.33600068092346
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-02-01,MASA,69.2160050868988
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-02-01,MASA,61.824005126953125
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-02-01,MASA,59.13600468635559
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-02-01,MASA,40.992002964019775
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-02-01,MASA,36.960002303123474
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-02-01,MASA,69.88800144195557
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-02-01,MASA,40.992002964019775
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-02-01,MASA,65.85600328445435
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-02-01,MASA,74.59200596809387
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-02-01,MASA,45.024001121520996
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-02-01,MASA,69.88800144195557
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-02-01,MASA,60.48000240325928
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-02-01,MASA,52.416001081466675
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-02-01,MASA,57.12000060081482
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-03-01,MASA,49.84800124168396
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-03-01,MASA,74.40000110864639
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-03-01,MASA,67.70400416851044
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-03-01,MASA,67.70400416851044
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-03-01,MASA,51.33600425720215
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-03-01,MASA,44.64000177383423
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-03-01,MASA,75.14400261640549
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-03-01,MASA,49.84800124168396
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-03-01,MASA,72.16800212860107
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-03-01,MASA,81.09600359201431
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-03-01,MASA,51.33600425720215
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-03-01,MASA,91.51200252771378
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-03-01,MASA,69.19200164079666
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-03-01,MASA,62.496004700660706
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-03-01,MASA,68.44800567626953
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-04-01,MASA,94.32000875473022
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-04-01,MASA,106.56000137329102
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-04-01,MASA,92.88000583648682
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-04-01,MASA,109.44000720977783
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-04-01,MASA,67.68000304698944
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-04-01,MASA,69.84000205993652
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-04-01,MASA,108.00000429153442
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-04-01,MASA,79.92000639438629
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-04-01,MASA,108.72000575065613
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-04-01,MASA,112.32000231742859
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-04-01,MASA,90.0
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-04-01,MASA,122.40000128746033
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-04-01,MASA,92.88000583648682
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-04-01,MASA,82.80000150203705
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-04-01,MASA,110.16000866889954
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-05-01,MASA,31.248002350330353
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-05-01,MASA,46.87200075387955
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-05-01,MASA,40.17600104212761
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-05-01,MASA,45.38400328159332
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-05-01,MASA,23.80800113081932
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-05-01,MASA,20.832000643014908
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-05-01,MASA,49.103999733924866
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-05-01,MASA,26.784001618623734
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-05-01,MASA,47.61600226163864
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-05-01,MASA,55.05600070953369
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-05-01,MASA,31.248002350330353
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-05-01,MASA,61.75200319290161
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-05-01,MASA,39.4320023059845
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-05-01,MASA,33.48000133037567
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-05-01,MASA,46.128002017736435
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-06-01,MASA,11.520000547170639
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-06-01,MASA,16.560001373291016
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-06-01,MASA,15.840001255273819
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-06-01,MASA,12.240000665187836
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-06-01,MASA,12.960000783205032
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-06-01,MASA,14.400001019239426
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-06-01,MASA,15.840001255273819
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-06-01,MASA,14.400001019239426
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-06-01,MASA,13.680000901222229
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-06-01,MASA,13.680000901222229
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-06-01,MASA,12.960000783205032
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-06-01,MASA,7.9200006276369095
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-06-01,MASA,18.0000002682209
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-06-01,MASA,16.560001373291016
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-06-01,MASA,10.080000311136246
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-07-01,MASA,23.80800113081932
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-07-01,MASA,29.760002106428146
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-07-01,MASA,26.784001618623734
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-07-01,MASA,25.296001374721527
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-07-01,MASA,19.3440003991127
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-07-01,MASA,16.36800129711628
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-07-01,MASA,29.760002106428146
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-07-01,MASA,22.320000886917114
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-07-01,MASA,27.528000354766846
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-07-01,MASA,29.760002106428146
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-07-01,MASA,23.80800113081932
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-07-01,MASA,29.760002106428146
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-07-01,MASA,28.27200186252594
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-07-01,MASA,25.296001374721527
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-07-01,MASA,22.320000886917114
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-08-01,MASA,29.016000598669052
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-08-01,MASA,41.664001286029816
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-08-01,MASA,49.84800124168396
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-08-01,MASA,27.528000354766846
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-08-01,MASA,55.800002217292786
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-08-01,MASA,47.61600226163864
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-08-01,MASA,38.6880007982254
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-08-01,MASA,38.6880007982254
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-08-01,MASA,30.50400084257126
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-08-01,MASA,33.48000133037567
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-08-01,MASA,33.48000133037567
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-08-01,MASA,40.17600104212761
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-08-01,MASA,49.103999733924866
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-08-01,MASA,51.33600425720215
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-08-01,MASA,23.064001008868217
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-09-01,MASA,7.200000509619713
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-09-01,MASA,12.960000783205032
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-09-01,MASA,11.520000547170639
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-09-01,MASA,7.9200006276369095
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-09-01,MASA,5.7600002735853195
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-09-01,MASA,5.7600002735853195
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-09-01,MASA,11.520000547170639
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-09-01,MASA,5.7600002735853195
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-09-01,MASA,8.640000075101852
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-09-01,MASA,12.240000665187836
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-09-01,MASA,7.200000509619713
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-09-01,MASA,33.84000152349472
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-09-01,MASA,10.080000311136246
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-09-01,MASA,8.640000075101852
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-09-01,MASA,7.200000509619713
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-10-01,MASA,65.47200518846512
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-10-01,MASA,113.83200895786285
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-10-01,MASA,112.34400594234467
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-10-01,MASA,55.800002217292786
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-10-01,MASA,87.79200607538223
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-10-01,MASA,66.21600115299225
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-10-01,MASA,95.23200452327728
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-10-01,MASA,72.16800212860107
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-10-01,MASA,62.496004700660706
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-10-01,MASA,61.75200319290161
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-10-01,MASA,72.91200363636017
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-10-01,MASA,95.97600603103638
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-10-01,MASA,110.11200141906738
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-10-01,MASA,100.44000399112701
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-10-01,MASA,40.17600104212761
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-11-01,MASA,90.0
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-11-01,MASA,150.4800045490265
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-11-01,MASA,142.56000995635986
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-11-01,MASA,100.80000042915344
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-11-01,MASA,104.40000772476196
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-11-01,MASA,80.64000248908997
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-11-01,MASA,136.8000090122223
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-11-01,MASA,83.52000296115875
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-11-01,MASA,108.00000429153442
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-11-01,MASA,113.760005235672
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-11-01,MASA,93.60000729560852
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-11-01,MASA,135.36000609397888
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-11-01,MASA,136.0800075531006
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-11-01,MASA,123.12000274658203
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-11-01,MASA,87.12000489234924
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-12-01,MASA,85.56000155210495
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-12-01,MASA,126.48000133037567
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-12-01,MASA,116.8080039024353
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-12-01,MASA,121.27200186252594
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-12-01,MASA,84.07200407981873
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-12-01,MASA,67.70400416851044
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-12-01,MASA,130.20000886917114
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-12-01,MASA,74.40000110864639
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-12-01,MASA,127.96800434589386
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-12-01,MASA,149.54400372505188
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-12-01,MASA,86.30400305986404
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-12-01,MASA,200.88000798225403
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-12-01,MASA,109.36799991130829
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-12-01,MASA,98.20799946784973
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-12-01,MASA,125.7360109090805
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2003-01-01,MASA,23.80800113081932
Mazandaran,23.7,99309,36.48,52.47,Amol,2003-01-01,MASA,28.27200186252594
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2003-01-01,MASA,23.80800113081932
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2003-01-01,MASA,34.96800157427788
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2003-01-01,MASA,16.36800129711628
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2003-01-01,MASA,14.13600093126297
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2003-01-01,MASA,31.992001086473465
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2003-01-01,MASA,17.856000155210495
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2003-01-01,MASA,35.71200031042099
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2003-01-01,MASA,41.664001286029816
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2003-01-01,MASA,22.320000886917114
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2003-01-01,MASA,49.103999733924866
Mazandaran,23.0,40759,36.54,53.0,Sari,2003-01-01,MASA,23.064001008868217
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2003-01-01,MASA,20.088000521063805
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2003-01-01,MASA,37.200000554323196
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2003-02-01,MASA,53.76000380516052
Mazandaran,23.7,99309,36.48,52.47,Amol,2003-02-01,MASA,67.87200236320496
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2003-02-01,MASA,60.48000240325928
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2003-02-01,MASA,71.23200416564941
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2003-02-01,MASA,44.35199975967407
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2003-02-01,MASA,42.33600068092346
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2003-02-01,MASA,71.23200416564941
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2003-02-01,MASA,40.32000160217285
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2003-02-01,MASA,73.24800324440002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2003-02-01,MASA,82.65600228309631
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2003-02-01,MASA,50.400002002716064
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2003-02-01,MASA,104.83200216293335
Mazandaran,23.0,40759,36.54,53.0,Sari,2003-02-01,MASA,55.77600288391113
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2003-02-01,MASA,49.72800064086914
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2003-02-01,MASA,73.24800324440002
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2003-03-01,MASA,69.19200164079666
Mazandaran,23.7,99309,36.48,52.47,Amol,2003-03-01,MASA,78.864004611969
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2003-03-01,MASA,72.91200363636017
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2003-03-01,MASA,75.88800412416458
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2003-03-01,MASA,58.7760027050972
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2003-03-01,MASA,61.00800168514252
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2003-03-01,MASA,78.864004611969
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2003-03-01,MASA,59.52000421285629
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2003-03-01,MASA,78.1200031042099
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2003-03-01,MASA,84.07200407981873
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2003-03-01,MASA,66.21600115299225
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2003-03-01,MASA,107.13600647449493
Mazandaran,23.0,40759,36.54,53.0,Sari,2003-03-01,MASA,69.93600314855576
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2003-03-01,MASA,64.72800368070602
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2003-03-01,MASA,77.3760015964508
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2003-04-01,MASA,72.0000010728836
Mazandaran,23.7,99309,36.48,52.47,Amol,2003-04-01,MASA,75.6000030040741
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2003-04-01,MASA,69.12000060081482
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2003-04-01,MASA,87.84000635147095
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2003-04-01,MASA,56.160001158714294
