Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,PERSIANN_CDR
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-03-01,MASA,26.496694415807724
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-03-01,MASA,59.13878312706947
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-03-01,MASA,27.473135769367218
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-03-01,MASA,27.473135769367218
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-03-01,MASA,46.55891288816929
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-04-01,MASA,58.175312936306
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-04-01,MASA,57.28414112329483
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-04-01,MASA,54.39882318675518
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-04-01,MASA,60.054307729005814
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-04-01,MASA,37.17030356824398
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-04-01,MASA,40.32735003530979
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-04-01,MASA,58.682305574417114
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-04-01,MASA,45.43641455471516
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-04-01,MASA,60.86518259346485
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-04-01,MASA,59.845068246126175
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-04-01,MASA,54.369708240032196
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-04-01,MASA,84.41736608743668
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-04-01,MASA,49.16906222701073
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-04-01,MASA,49.16906222701073
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-04-01,MASA,68.62953215837479
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-05-01,MASA,25.422377794981003
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-05-01,MASA,26.78084459900856
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-05-01,MASA,25.539653927087784
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-05-01,MASA,36.04322473704815
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-05-01,MASA,22.691970944404602
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-05-01,MASA,16.068719550967216
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-05-01,MASA,32.276213109493256
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-05-01,MASA,17.722225919365883
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-05-01,MASA,35.77474382519722
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-05-01,MASA,41.818296387791634
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-05-01,MASA,19.90317516028881
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-05-01,MASA,44.817183166742325
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-05-01,MASA,24.237588807940483
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-05-01,MASA,24.237588807940483
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-05-01,MASA,39.953659415245056
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-06-01,MASA,5.991699814796448
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-06-01,MASA,6.0785913169384
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-06-01,MASA,6.192899137735367
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-06-01,MASA,4.219952702522278
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-06-01,MASA,4.2453533411026
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-06-01,MASA,4.587336987257004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-06-01,MASA,6.172570049762726
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-06-01,MASA,4.685841083526611
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-06-01,MASA,2.258247673511505
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-06-01,MASA,2.1388541162014008
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-06-01,MASA,4.48543219268322
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-06-01,MASA,2.5176887959241867
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-06-01,MASA,3.0770669281482697
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-06-01,MASA,3.0770669281482697
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-06-01,MASA,4.044175148010254
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-07-01,MASA,0.0
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-07-01,MASA,11.29878568649292
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-07-01,MASA,4.340328693389893
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-07-01,MASA,5.16327428817749
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-07-01,MASA,2.870680332183838
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-07-01,MASA,7.653250694274902
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-07-01,MASA,10.368817329406738
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-07-01,MASA,6.6595985889434814
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-07-01,MASA,11.4380464553833
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-07-01,MASA,6.247220039367676
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-07-01,MASA,0.0
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-07-01,MASA,0.0
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-07-01,MASA,3.645218849182129
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-07-01,MASA,3.645218849182129
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-07-01,MASA,17.362337589263916
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-08-01,MASA,14.73730480670929
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-08-01,MASA,29.021577179431915
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-08-01,MASA,24.147257089614868
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-08-01,MASA,44.188105046749115
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-08-01,MASA,12.486799716949463
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-08-01,MASA,11.921982645988464
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-08-01,MASA,30.653708815574646
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-08-01,MASA,15.614754736423492
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-08-01,MASA,21.59028136730194
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-08-01,MASA,14.622309982776642
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-08-01,MASA,14.219775557518005
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-08-01,MASA,11.887232780456543
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-08-01,MASA,14.703833758831024
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-08-01,MASA,14.703833758831024
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-08-01,MASA,23.773231327533722
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-09-01,MASA,0.0
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-09-01,MASA,1.725302815437317
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-09-01,MASA,1.73516184091568
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-09-01,MASA,2.498622238636017
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-09-01,MASA,0.8673698902130127
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-09-01,MASA,0.31597915291786194
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-09-01,MASA,1.715477079153061
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-09-01,MASA,0.0
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-09-01,MASA,0.9629124999046326
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-09-01,MASA,3.9643033742904663
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-09-01,MASA,1.0484288930892944
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-09-01,MASA,13.662939310073853
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-09-01,MASA,1.126856952905655
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-09-01,MASA,1.126856952905655
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-09-01,MASA,2.2443460822105408
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-10-01,MASA,54.279078245162964
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-10-01,MASA,63.13837385177612
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-10-01,MASA,54.85177958011627
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-10-01,MASA,60.83524310588837
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-10-01,MASA,48.20679062604904
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-10-01,MASA,48.84171485900879
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-10-01,MASA,55.19788455963135
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-10-01,MASA,43.43551182746887
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-10-01,MASA,68.31381738185883
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-10-01,MASA,62.35705804824829
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-10-01,MASA,47.86166721582413
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-10-01,MASA,52.42828810214996
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-10-01,MASA,39.7561160326004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-10-01,MASA,39.7561160326004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-10-01,MASA,60.34416747093201
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-11-01,MASA,4.528367280960083
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-11-01,MASA,5.707433223724365
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-11-01,MASA,2.1183351278305054
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-11-01,MASA,4.626835286617279
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-11-01,MASA,3.688007652759552
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-11-01,MASA,8.808234572410583
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-11-01,MASA,6.11656853556633
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-11-01,MASA,7.09665447473526
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-11-01,MASA,3.5188152194023132
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-11-01,MASA,3.3619446754455566
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-11-01,MASA,5.099160552024841
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-11-01,MASA,3.74916410446167
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-11-01,MASA,3.7418057918548584
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-11-01,MASA,3.7418057918548584
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-11-01,MASA,4.6249944269657135
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-12-01,MASA,2.635025441646576
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-12-01,MASA,2.531055450439453
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-12-01,MASA,3.773284375667572
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-12-01,MASA,3.785104066133499
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-12-01,MASA,3.2257203608751297
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-12-01,MASA,3.2936279475688934
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-12-01,MASA,2.6336550265550613
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-12-01,MASA,3.1878300309181213
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-12-01,MASA,5.526067733764648
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-12-01,MASA,6.693210065364838
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-12-01,MASA,2.136014997959137
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-12-01,MASA,13.76371456682682
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-12-01,MASA,3.6743248105049133
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-12-01,MASA,3.6743248105049133
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-12-01,MASA,4.509573593735695
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2011-01-01,MASA,46.353328973054886
Mazandaran,23.7,99309,36.48,52.47,Amol,2011-01-01,MASA,58.77094531059265
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2011-01-01,MASA,48.83064213395119
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2011-01-01,MASA,70.48999583721161
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2011-01-01,MASA,45.795403212308884
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2011-01-01,MASA,41.39677977561951
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2011-01-01,MASA,74.27656519412994
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2011-01-01,MASA,46.905920177698135
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2011-01-01,MASA,71.47742336988449
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2011-01-01,MASA,73.40907156467438
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2011-01-01,MASA,50.60888236761093
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2011-01-01,MASA,82.8422714471817
Mazandaran,23.0,40759,36.54,53.0,Sari,2011-01-01,MASA,48.43955996632576
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2011-01-01,MASA,48.43955996632576
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2011-01-01,MASA,72.12517189979553
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2011-02-01,MASA,54.14409935474396
Mazandaran,23.7,99309,36.48,52.47,Amol,2011-02-01,MASA,49.42478692531586
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2011-02-01,MASA,49.9412899017334
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2011-02-01,MASA,56.41878014802933
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2011-02-01,MASA,53.7449426651001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2011-02-01,MASA,48.36544573307037
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2011-02-01,MASA,48.29823189973831
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2011-02-01,MASA,49.919461369514465
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2011-02-01,MASA,62.267284244298935
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2011-02-01,MASA,60.5102145075798
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2011-02-01,MASA,49.2585666179657
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2011-02-01,MASA,77.40361768007278
Mazandaran,23.0,40759,36.54,53.0,Sari,2011-02-01,MASA,52.848358511924744
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2011-02-01,MASA,52.848358511924744
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2011-02-01,MASA,63.30132523179054
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2011-03-01,MASA,37.492901146411896
Mazandaran,23.7,99309,36.48,52.47,Amol,2011-03-01,MASA,36.23158875107765
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2011-03-01,MASA,32.66863685846329
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2011-03-01,MASA,50.703956604003906
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2011-03-01,MASA,25.05414342880249
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2011-03-01,MASA,29.305896997451782
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2011-03-01,MASA,35.958259612321854
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2011-03-01,MASA,35.61413446068764
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2011-03-01,MASA,50.94138702750206
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2011-03-01,MASA,62.63888558745384
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2011-03-01,MASA,35.35893797874451
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2011-03-01,MASA,67.7123344540596
Mazandaran,23.0,40759,36.54,53.0,Sari,2011-03-01,MASA,30.714158058166504
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2011-03-01,MASA,30.714158058166504
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2011-03-01,MASA,67.89179834723473
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2011-04-01,MASA,28.04030914604664
Mazandaran,23.7,99309,36.48,52.47,Amol,2011-04-01,MASA,32.39378744363785
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2011-04-01,MASA,26.519840508699417
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2011-04-01,MASA,33.762616991996765
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2011-04-01,MASA,17.17364828288555
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2011-04-01,MASA,15.410815179347992
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2011-04-01,MASA,32.672301203012466
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2011-04-01,MASA,17.130886778235435
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2011-04-01,MASA,36.438411459326744
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2011-04-01,MASA,41.41100266575813
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2011-04-01,MASA,25.31963586807251
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2011-04-01,MASA,49.29307907819748
Mazandaran,23.0,40759,36.54,53.0,Sari,2011-04-01,MASA,21.282067149877548
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2011-04-01,MASA,21.282067149877548
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2011-04-01,MASA,40.14080701768398
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2011-05-01,MASA,15.494050085544586
Mazandaran,23.7,99309,36.48,52.47,Amol,2011-05-01,MASA,18.585362762212753
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2011-05-01,MASA,18.701680123806
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2011-05-01,MASA,23.362600907683372
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2011-05-01,MASA,18.212789431214333
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2011-05-01,MASA,13.06707538664341
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2011-05-01,MASA,18.790467962622643
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2011-05-01,MASA,12.520394682884216
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2011-05-01,MASA,27.230338260531425
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2011-05-01,MASA,32.07250316441059
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2011-05-01,MASA,16.30385932326317
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2011-05-01,MASA,38.77169489860535
Mazandaran,23.0,40759,36.54,53.0,Sari,2011-05-01,MASA,17.265243649482727
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2011-05-01,MASA,17.265243649482727
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2011-05-01,MASA,29.947575509548187
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2011-06-01,MASA,21.37718975543976
Mazandaran,23.7,99309,36.48,52.47,Amol,2011-06-01,MASA,28.985177040100098
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2011-06-01,MASA,18.5582058429718
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2011-06-01,MASA,31.820908904075623
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2011-06-01,MASA,16.344594359397888
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2011-06-01,MASA,11.126949787139893
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2011-06-01,MASA,31.185461044311523
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2011-06-01,MASA,15.72707724571228
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2011-06-01,MASA,32.438660621643066
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2011-06-01,MASA,30.68988859653473
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2011-06-01,MASA,22.56253218650818
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2011-06-01,MASA,33.413397789001465
Mazandaran,23.0,40759,36.54,53.0,Sari,2011-06-01,MASA,15.153713464736938
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2011-06-01,MASA,15.153713464736938
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2011-06-01,MASA,27.42172509431839
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2011-07-01,MASA,1.3091159015893936
Mazandaran,23.7,99309,36.48,52.47,Amol,2011-07-01,MASA,3.464739352464676
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2011-07-01,MASA,3.1511071026325226
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2011-07-01,MASA,0.9218677282333374
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2011-07-01,MASA,0.717829167842865
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2011-07-01,MASA,1.6264441907405853
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2011-07-01,MASA,3.1529977917671204
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2011-07-01,MASA,1.4164543002843857
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2011-07-01,MASA,2.832966536283493
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2011-07-01,MASA,4.936662018299103
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2011-07-01,MASA,2.249051973223686
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2011-07-01,MASA,8.164822101593018
Mazandaran,23.0,40759,36.54,53.0,Sari,2011-07-01,MASA,0.9433780908584595
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2011-07-01,MASA,0.9433780908584595
