Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,PERSIANN_CDR
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-02-01,MASA,102.77984967827797
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-03-01,MASA,54.431685626506805
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-03-01,MASA,58.10014486312866
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-03-01,MASA,52.71498391032219
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-03-01,MASA,60.440087258815765
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-03-01,MASA,52.67722651362419
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-03-01,MASA,49.020663410425186
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-03-01,MASA,56.86463478207588
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-03-01,MASA,50.82678371667862
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-03-01,MASA,61.56717538833618
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-03-01,MASA,66.84742397069931
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-03-01,MASA,56.47693940997124
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-03-01,MASA,77.94954109191895
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-03-01,MASA,52.960409343242645
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-03-01,MASA,52.960409343242645
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-03-01,MASA,67.06895819306374
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-04-01,MASA,74.43226045370102
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-04-01,MASA,68.02308809757233
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-04-01,MASA,62.678653836250305
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-04-01,MASA,87.58696222305298
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-04-01,MASA,59.43899419903755
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-04-01,MASA,52.28780682384968
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-04-01,MASA,73.9216497540474
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-04-01,MASA,62.70028106868267
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-04-01,MASA,88.94472500681877
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-04-01,MASA,89.65957698225975
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-04-01,MASA,71.25870904326439
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-04-01,MASA,98.25596871972084
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-04-01,MASA,65.86113777756691
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-04-01,MASA,65.86113777756691
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-04-01,MASA,114.28546905517578
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-05-01,MASA,28.657246947288513
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-05-01,MASA,29.771216720342636
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-05-01,MASA,27.530333772301674
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-05-01,MASA,36.77144604921341
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-05-01,MASA,17.58491514623165
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-05-01,MASA,15.709871053695679
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-05-01,MASA,36.97314241528511
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-05-01,MASA,18.054716303944588
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-05-01,MASA,38.814776957035065
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-05-01,MASA,32.72671741247177
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-05-01,MASA,25.077369540929794
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-05-01,MASA,38.89715513586998
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-05-01,MASA,24.10270692408085
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-05-01,MASA,24.10270692408085
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-05-01,MASA,40.150931775569916
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-06-01,MASA,3.1563785523176193
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-06-01,MASA,2.952235907316208
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-06-01,MASA,2.3766266107559204
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-06-01,MASA,4.952560782432556
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-06-01,MASA,2.8087599873542786
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-06-01,MASA,0.9789729416370392
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-06-01,MASA,2.4041720181703568
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-06-01,MASA,0.4315195679664612
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-06-01,MASA,2.479985475540161
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-06-01,MASA,2.6438931822776794
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-06-01,MASA,2.770421102643013
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-06-01,MASA,3.5636121183633804
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-06-01,MASA,0.42277269065380096
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-06-01,MASA,0.42277269065380096
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-06-01,MASA,1.5641518980264664
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-07-01,MASA,16.312707543373108
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-07-01,MASA,12.512857913970947
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-07-01,MASA,11.712119400501251
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-07-01,MASA,21.209731936454773
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-07-01,MASA,9.576646625995636
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-07-01,MASA,16.363318622112274
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-07-01,MASA,15.496855825185776
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-07-01,MASA,15.463107317686081
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-07-01,MASA,19.913950741291046
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-07-01,MASA,15.851348757743835
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-07-01,MASA,11.222526580095291
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-07-01,MASA,15.957693457603455
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-07-01,MASA,11.771028995513916
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-07-01,MASA,11.771028995513916
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-07-01,MASA,19.08854115009308
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-08-01,MASA,0.0
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-08-01,MASA,10.513838768005371
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-08-01,MASA,0.0
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-08-01,MASA,25.25993537902832
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-08-01,MASA,8.586974620819092
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-08-01,MASA,11.831924200057983
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-08-01,MASA,11.229119777679443
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-08-01,MASA,12.743223190307617
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-08-01,MASA,62.25172758102417
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-08-01,MASA,19.4219012260437
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-08-01,MASA,0.0
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-08-01,MASA,5.661311626434326
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-08-01,MASA,20.26831340789795
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-08-01,MASA,20.26831340789795
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-08-01,MASA,11.9161376953125
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-09-01,MASA,2.292368322610855
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-09-01,MASA,1.179289273917675
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-09-01,MASA,0.8198076784610748
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-09-01,MASA,1.4257840439677238
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-09-01,MASA,0.941258579492569
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-09-01,MASA,1.3045554757118225
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-09-01,MASA,0.5574386119842529
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-09-01,MASA,1.0120614618062973
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-09-01,MASA,0.6022196859121323
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-09-01,MASA,1.409660890698433
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-09-01,MASA,1.4318222403526306
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-09-01,MASA,1.5564019978046417
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-09-01,MASA,0.9572922885417938
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-09-01,MASA,0.9572922885417938
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-09-01,MASA,1.336578443646431
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-10-01,MASA,11.036779224872589
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-10-01,MASA,8.677190959453583
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-10-01,MASA,9.850544810295105
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-10-01,MASA,7.543574795126915
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-10-01,MASA,20.03002369403839
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-10-01,MASA,15.29527547955513
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-10-01,MASA,9.953262075781822
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-10-01,MASA,13.404307007789612
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-10-01,MASA,7.522039607167244
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-10-01,MASA,5.840406462550163
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-10-01,MASA,8.327301055192947
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-10-01,MASA,6.629061311483383
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-10-01,MASA,16.58149942755699
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-10-01,MASA,16.58149942755699
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-10-01,MASA,4.4865086525678635
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-11-01,MASA,98.93451631069183
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-11-01,MASA,105.888891518116
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-11-01,MASA,96.86169826984406
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-11-01,MASA,108.52812856435776
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-11-01,MASA,82.9115543961525
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-11-01,MASA,71.70432043075562
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-11-01,MASA,122.89792609214783
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-11-01,MASA,72.07750827074051
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-11-01,MASA,113.43913251161575
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-11-01,MASA,124.58887708187103
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-11-01,MASA,93.64978039264679
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-11-01,MASA,109.61534613370895
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-11-01,MASA,81.27376586198807
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-11-01,MASA,81.27376586198807
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-11-01,MASA,111.69753855466843
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-12-01,MASA,43.29577112197876
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-12-01,MASA,50.45937919616699
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-12-01,MASA,47.02945303916931
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-12-01,MASA,66.84331995248795
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-12-01,MASA,36.36654472351074
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-12-01,MASA,31.253605902194977
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-12-01,MASA,48.95523875951767
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-12-01,MASA,35.23760485649109
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-12-01,MASA,55.96441376209259
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-12-01,MASA,51.93455266952515
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-12-01,MASA,42.55331766605377
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-12-01,MASA,59.4991814494133
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-12-01,MASA,39.3776390850544
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-12-01,MASA,39.3776390850544
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-12-01,MASA,69.75451862812042
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-01-01,MASA,15.689398348331451
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-01-01,MASA,11.969273120164871
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-01-01,MASA,16.985573932528496
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-01-01,MASA,20.566350787878036
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-01-01,MASA,14.612321585416794
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-01-01,MASA,15.062529996037483
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-01-01,MASA,11.066297098994255
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-01-01,MASA,14.429260611534119
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-01-01,MASA,17.52564224600792
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-01-01,MASA,18.834103971719742
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-01-01,MASA,14.262164860963821
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-01-01,MASA,27.247029319405556
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-01-01,MASA,17.795377150177956
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-01-01,MASA,17.795377150177956
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-01-01,MASA,15.99547991156578
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-02-01,MASA,24.0704126060009
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-02-01,MASA,35.04591104388237
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-02-01,MASA,25.688355088233948
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-02-01,MASA,39.47150728106499
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-02-01,MASA,20.172393932938576
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-02-01,MASA,17.525253035128117
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-02-01,MASA,31.57060396671295
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-02-01,MASA,18.628459230065346
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-02-01,MASA,36.79434657096863
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-02-01,MASA,40.21572321653366
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-02-01,MASA,24.645743489265442
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-02-01,MASA,55.22374525666237
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-02-01,MASA,21.593789398670197
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-02-01,MASA,21.593789398670197
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-02-01,MASA,43.79158326983452
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-03-01,MASA,38.5622089356184
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-03-01,MASA,50.25155009329319
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-03-01,MASA,42.12122751772404
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-03-01,MASA,48.42276540398598
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-03-01,MASA,42.007150664925575
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-03-01,MASA,40.99260316044092
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-03-01,MASA,45.717336520552635
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-03-01,MASA,40.37179408222437
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-03-01,MASA,51.065905556082726
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-03-01,MASA,50.0125040858984
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-03-01,MASA,40.05639009177685
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-03-01,MASA,42.31822735071182
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-03-01,MASA,41.39853462576866
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-03-01,MASA,41.39853462576866
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-03-01,MASA,45.66150540113449
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-04-01,MASA,15.939402993768454
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-04-01,MASA,14.809233359992504
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-04-01,MASA,11.03953255712986
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-04-01,MASA,18.587750777602196
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-04-01,MASA,9.735718972980976
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-04-01,MASA,11.467882748693228
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-04-01,MASA,15.848178934305906
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-04-01,MASA,11.887302361428738
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-04-01,MASA,19.260461539030075
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-04-01,MASA,18.8484445810318
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-04-01,MASA,12.924936395138502
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-04-01,MASA,15.00667291879654
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-04-01,MASA,9.992204200476408
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-04-01,MASA,9.992204200476408
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-04-01,MASA,20.629533760249615
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-05-01,MASA,58.6051726937294
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-05-01,MASA,60.35620340704918
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-05-01,MASA,43.48469704389572
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-05-01,MASA,78.96981981396675
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-05-01,MASA,27.372957795858383
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-05-01,MASA,37.94919504225254
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-05-01,MASA,61.01563918590546
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-05-01,MASA,41.819101735949516
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-05-01,MASA,62.16368871927261
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-05-01,MASA,49.221802949905396
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-05-01,MASA,55.213148802518845
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-05-01,MASA,38.765112221241
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-05-01,MASA,33.73104326426983
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-05-01,MASA,33.73104326426983
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-05-01,MASA,70.49099192023277
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-06-01,MASA,1.4430785179138184
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-06-01,MASA,2.055436134338379
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-06-01,MASA,0.0
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-06-01,MASA,10.938224256038666
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-06-01,MASA,1.4984831809997559
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-06-01,MASA,0.7637720704078674
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-06-01,MASA,7.403510868549347
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-06-01,MASA,2.059769868850708
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-06-01,MASA,7.875947535037994
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-06-01,MASA,13.390569925308228
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-06-01,MASA,0.8604161739349365
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-06-01,MASA,11.682352066040039
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-06-01,MASA,0.8232415914535522
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-06-01,MASA,0.8232415914535522
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-06-01,MASA,11.884244680404663
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-07-01,MASA,10.48559284210205
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-07-01,MASA,24.67996883392334
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-07-01,MASA,12.308783888816833
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-07-01,MASA,43.958802223205566
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-07-01,MASA,29.06879848241806
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-07-01,MASA,17.314133644104004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-07-01,MASA,34.29154908657074
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-07-01,MASA,11.607582867145538
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-07-01,MASA,23.314545035362244
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-07-01,MASA,10.557311415672302
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-07-01,MASA,13.790588021278381
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-07-01,MASA,27.699225902557373
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-07-01,MASA,10.268292725086212
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-07-01,MASA,10.268292725086212
