Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,CHIRPS
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1981-10-01,MASA,23.13118314743042
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1981-10-01,MASA,86.07971835136414
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1981-10-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1981-10-01,MASA,30.14097833633423
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1981-10-01,MASA,75.35375785827637
Mazandaran,23.0,40759,36.54,53.0,Sari,1981-10-01,MASA,43.77151536941528
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1981-10-01,MASA,40.178624629974365
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1981-10-01,MASA,111.14091992378235
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1981-11-01,MASA,137.2161328792572
Mazandaran,23.7,99309,36.48,52.47,Amol,1981-11-01,MASA,104.0991039276123
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1981-11-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1981-11-01,MASA,157.52332973480225
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1981-11-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1981-11-01,MASA,73.9058666229248
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1981-11-01,MASA,104.86068058013916
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1981-11-01,MASA,68.63252592086792
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1981-11-01,MASA,158.85988807678223
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1981-11-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1981-11-01,MASA,101.73583126068115
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1981-11-01,MASA,121.80284023284912
Mazandaran,23.0,40759,36.54,53.0,Sari,1981-11-01,MASA,135.5352554321289
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1981-11-01,MASA,118.74188661575317
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1981-11-01,MASA,192.3150134086609
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1981-12-01,MASA,75.9031081199646
Mazandaran,23.7,99309,36.48,52.47,Amol,1981-12-01,MASA,51.52663230895996
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1981-12-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1981-12-01,MASA,113.31031465530396
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1981-12-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1981-12-01,MASA,26.80247211456299
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1981-12-01,MASA,56.67593812942505
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1981-12-01,MASA,46.148215770721436
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1981-12-01,MASA,92.21334886550903
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1981-12-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1981-12-01,MASA,60.54355597496033
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1981-12-01,MASA,103.08226013183594
Mazandaran,23.0,40759,36.54,53.0,Sari,1981-12-01,MASA,45.454582929611206
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1981-12-01,MASA,38.2111554145813
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1981-12-01,MASA,144.39447689056396
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-01-01,MASA,186.24358582496643
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-01-01,MASA,122.90367865562439
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-01-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-01-01,MASA,209.7118330001831
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-01-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-01-01,MASA,55.9002947807312
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-01-01,MASA,130.7812671661377
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-01-01,MASA,122.10033822059631
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-01-01,MASA,212.36239576339722
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-01-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-01-01,MASA,112.12527084350586
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-01-01,MASA,180.09109783172607
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-01-01,MASA,97.58052015304565
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-01-01,MASA,81.0468008518219
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-01-01,MASA,236.78194570541382
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-02-01,MASA,208.57013463974
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-02-01,MASA,136.41385793685913
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-02-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-02-01,MASA,187.21383047103882
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-02-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-02-01,MASA,62.650532484054565
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-02-01,MASA,129.160400390625
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-02-01,MASA,92.26899456977844
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-02-01,MASA,224.1854133605957
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-02-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-02-01,MASA,133.72982692718506
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-02-01,MASA,175.6108112335205
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-02-01,MASA,110.7747950553894
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-02-01,MASA,79.52149963378906
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-02-01,MASA,172.84754610061646
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-03-01,MASA,134.1326318383217
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-03-01,MASA,57.05630111694336
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-03-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-03-01,MASA,200.77568745613098
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-03-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-03-01,MASA,31.242464303970337
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-03-01,MASA,63.191298961639404
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-03-01,MASA,38.43433213233948
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-03-01,MASA,105.84750163555145
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-03-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-03-01,MASA,89.90745973587036
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-03-01,MASA,94.65255355834961
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-03-01,MASA,44.70007920265198
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-03-01,MASA,36.91844940185547
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-03-01,MASA,257.8844048976898
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-04-01,MASA,45.27635908126831
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-04-01,MASA,27.720219254493713
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-04-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-04-01,MASA,166.55020952224731
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-04-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-04-01,MASA,9.901666164398193
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-04-01,MASA,36.21988344192505
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-04-01,MASA,14.609920024871826
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-04-01,MASA,76.51463675498962
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-04-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-04-01,MASA,26.141123294830322
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-04-01,MASA,31.37365621328354
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-04-01,MASA,27.00828719139099
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-04-01,MASA,20.707491397857666
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-04-01,MASA,157.55766248703003
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-05-01,MASA,25.775643348693848
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-05-01,MASA,19.622951984405518
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-05-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-05-01,MASA,28.31133460998535
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-05-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-05-01,MASA,13.523898124694824
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-05-01,MASA,18.472042083740234
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-05-01,MASA,20.753416061401367
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-05-01,MASA,22.21231174468994
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-05-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-05-01,MASA,24.860116004943848
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-05-01,MASA,50.67296099662781
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-05-01,MASA,23.31789207458496
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-05-01,MASA,18.39645767211914
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-05-01,MASA,35.932334899902344
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-06-01,MASA,25.527207374572754
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-06-01,MASA,28.785906553268433
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-06-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-06-01,MASA,41.60320591926575
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-06-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-06-01,MASA,11.051178455352783
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-06-01,MASA,22.983041524887085
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-06-01,MASA,17.467814683914185
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-06-01,MASA,46.3403263092041
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-06-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-06-01,MASA,22.76967215538025
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-06-01,MASA,79.45661640167236
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-06-01,MASA,29.392784118652344
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-06-01,MASA,14.876423358917236
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-06-01,MASA,47.67640686035156
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-07-01,MASA,24.34621524810791
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-07-01,MASA,13.521625518798828
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-07-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-07-01,MASA,20.84683656692505
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-07-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-07-01,MASA,10.215349197387695
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-07-01,MASA,17.115662574768066
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-07-01,MASA,13.632434844970703
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-07-01,MASA,13.479575872421265
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-07-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-07-01,MASA,22.311432361602783
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-07-01,MASA,27.30758285522461
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-07-01,MASA,15.436167001724243
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-07-01,MASA,15.750337600708008
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-07-01,MASA,18.594977855682373
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-08-01,MASA,46.09046173095703
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-08-01,MASA,44.148083209991455
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-08-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-08-01,MASA,35.83782339096069
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-08-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-08-01,MASA,15.344703197479248
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-08-01,MASA,38.25156617164612
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-08-01,MASA,40.15858221054077
