Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,CHIRPS
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2000-02-01,MASA,144.61887741088867
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2000-02-01,MASA,77.4482421875
Mazandaran,23.0,40759,36.54,53.0,Sari,2000-02-01,MASA,103.24236297607422
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2000-02-01,MASA,68.2136459350586
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2000-02-01,MASA,130.86737442016602
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2000-03-01,MASA,281.3901376724243
Mazandaran,23.7,99309,36.48,52.47,Amol,2000-03-01,MASA,106.08437967300415
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2000-03-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2000-03-01,MASA,358.120698928833
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2000-03-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2000-03-01,MASA,69.21310377120972
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2000-03-01,MASA,121.00124979019165
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2000-03-01,MASA,64.73157119750977
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2000-03-01,MASA,189.49498462677002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2000-03-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2000-03-01,MASA,182.65982818603516
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2000-03-01,MASA,112.81895780563354
Mazandaran,23.0,40759,36.54,53.0,Sari,2000-03-01,MASA,81.85179328918457
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2000-03-01,MASA,70.36176776885986
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2000-03-01,MASA,417.1151885986328
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2000-04-01,MASA,44.44606113433838
Mazandaran,23.7,99309,36.48,52.47,Amol,2000-04-01,MASA,32.68169355392456
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2000-04-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2000-04-01,MASA,120.95538234710693
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2000-04-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2000-04-01,MASA,11.546210527420044
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2000-04-01,MASA,38.37469124794006
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2000-04-01,MASA,16.823830127716064
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2000-04-01,MASA,69.60853719711304
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2000-04-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2000-04-01,MASA,31.753360986709595
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2000-04-01,MASA,29.60578751564026
Mazandaran,23.0,40759,36.54,53.0,Sari,2000-04-01,MASA,32.04831385612488
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2000-04-01,MASA,27.713281869888306
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2000-04-01,MASA,118.71004629135132
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2000-05-01,MASA,22.618803024291992
Mazandaran,23.7,99309,36.48,52.47,Amol,2000-05-01,MASA,19.376620292663574
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2000-05-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2000-05-01,MASA,30.31397247314453
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2000-05-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2000-05-01,MASA,11.450737476348877
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2000-05-01,MASA,18.53895092010498
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2000-05-01,MASA,10.120327711105347
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2000-05-01,MASA,21.381897449493408
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2000-05-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2000-05-01,MASA,20.254531860351562
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2000-05-01,MASA,20.427531242370605
Mazandaran,23.0,40759,36.54,53.0,Sari,2000-05-01,MASA,20.183895587921143
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2000-05-01,MASA,16.572915077209473
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2000-05-01,MASA,36.48871469497681
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2000-06-01,MASA,31.53362464904785
Mazandaran,23.7,99309,36.48,52.47,Amol,2000-06-01,MASA,38.67556667327881
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2000-06-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2000-06-01,MASA,49.90873444080353
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2000-06-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2000-06-01,MASA,11.924777746200562
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2000-06-01,MASA,28.722135066986084
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2000-06-01,MASA,20.361706733703613
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2000-06-01,MASA,55.98692011833191
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2000-06-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2000-06-01,MASA,27.51387310028076
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2000-06-01,MASA,58.43128418922424
Mazandaran,23.0,40759,36.54,53.0,Sari,2000-06-01,MASA,34.25560474395752
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2000-06-01,MASA,16.9726300239563
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2000-06-01,MASA,51.56375217437744
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2000-07-01,MASA,21.975287914276123
Mazandaran,23.7,99309,36.48,52.47,Amol,2000-07-01,MASA,12.761831045150757
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2000-07-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2000-07-01,MASA,19.522757053375244
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2000-07-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2000-07-01,MASA,11.85912537574768
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2000-07-01,MASA,18.180664539337158
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2000-07-01,MASA,13.97641372680664
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2000-07-01,MASA,12.828134775161743
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2000-07-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2000-07-01,MASA,21.15546703338623
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2000-07-01,MASA,32.51129865646362
Mazandaran,23.0,40759,36.54,53.0,Sari,2000-07-01,MASA,14.648926019668579
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2000-07-01,MASA,16.697072744369507
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2000-07-01,MASA,18.540746688842773
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2000-08-01,MASA,70.53190469741821
Mazandaran,23.7,99309,36.48,52.47,Amol,2000-08-01,MASA,75.11951637268066
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2000-08-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2000-08-01,MASA,45.521411418914795
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2000-08-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2000-08-01,MASA,19.27879309654236
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2000-08-01,MASA,57.37197685241699
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2000-08-01,MASA,48.34334659576416
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2000-08-01,MASA,47.179028034210205
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2000-08-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2000-08-01,MASA,59.16891074180603
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2000-08-01,MASA,104.74977731704712
Mazandaran,23.0,40759,36.54,53.0,Sari,2000-08-01,MASA,58.902849555015564
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2000-08-01,MASA,39.52790069580078
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2000-08-01,MASA,21.28792142868042
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2000-09-01,MASA,51.12630081176758
Mazandaran,23.7,99309,36.48,52.47,Amol,2000-09-01,MASA,66.79495239257812
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2000-09-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2000-09-01,MASA,60.853304862976074
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2000-09-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2000-09-01,MASA,29.452274322509766
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2000-09-01,MASA,74.9744701385498
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2000-09-01,MASA,40.02091598510742
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2000-09-01,MASA,73.2550277709961
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2000-09-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2000-09-01,MASA,54.87254333496094
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2000-09-01,MASA,44.24610900878906
Mazandaran,23.0,40759,36.54,53.0,Sari,2000-09-01,MASA,54.213804721832275
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2000-09-01,MASA,49.88374328613281
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2000-09-01,MASA,47.03096008300781
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2000-10-01,MASA,88.05176162719727
Mazandaran,23.7,99309,36.48,52.47,Amol,2000-10-01,MASA,176.5698699951172
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2000-10-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2000-10-01,MASA,160.33238983154297
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2000-10-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2000-10-01,MASA,75.17514038085938
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2000-10-01,MASA,175.2318115234375
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2000-10-01,MASA,56.19731521606445
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2000-10-01,MASA,197.58205032348633
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2000-10-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2000-10-01,MASA,67.2122859954834
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2000-10-01,MASA,154.01523852348328
Mazandaran,23.0,40759,36.54,53.0,Sari,2000-10-01,MASA,126.13502502441406
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2000-10-01,MASA,123.70658111572266
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2000-10-01,MASA,201.56647109985352
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2000-11-01,MASA,177.65227890014648
Mazandaran,23.7,99309,36.48,52.47,Amol,2000-11-01,MASA,181.84475708007812
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2000-11-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2000-11-01,MASA,236.75692749023438
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2000-11-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2000-11-01,MASA,76.54086589813232
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2000-11-01,MASA,175.24550247192383
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2000-11-01,MASA,79.05219173431396
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2000-11-01,MASA,230.56714630126953
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2000-11-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2000-11-01,MASA,131.74213790893555
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2000-11-01,MASA,122.62692260742188
Mazandaran,23.0,40759,36.54,53.0,Sari,2000-11-01,MASA,154.08135986328125
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2000-11-01,MASA,127.49188613891602
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2000-11-01,MASA,244.1145498752594
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2000-12-01,MASA,255.34968185424805
Mazandaran,23.7,99309,36.48,52.47,Amol,2000-12-01,MASA,196.00622081756592
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2000-12-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2000-12-01,MASA,265.80380058288574
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2000-12-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2000-12-01,MASA,106.93785429000854
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2000-12-01,MASA,200.6116771697998
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2000-12-01,MASA,154.64995861053467
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2000-12-01,MASA,261.62757873535156
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2000-12-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2000-12-01,MASA,214.90789699554443
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2000-12-01,MASA,249.8687572479248
Mazandaran,23.0,40759,36.54,53.0,Sari,2000-12-01,MASA,208.23907947540283
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2000-12-01,MASA,175.34845733642578
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2000-12-01,MASA,314.94964599609375
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-01-01,MASA,182.7672939300537
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-01-01,MASA,123.68489742279053
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-01-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-01-01,MASA,188.30156135559082
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-01-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-01-01,MASA,83.65669298171997
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-01-01,MASA,123.65647268295288
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-01-01,MASA,134.8328628540039
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-01-01,MASA,184.0254430770874
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-01-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-01-01,MASA,108.55852127075195
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-01-01,MASA,111.82852029800415
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-01-01,MASA,109.32264709472656
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-01-01,MASA,98.68337821960449
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-01-01,MASA,169.79798412322998
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-02-01,MASA,81.45779848098755
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-02-01,MASA,45.73368740081787
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-02-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-02-01,MASA,54.57084274291992
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-02-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-02-01,MASA,29.41363525390625
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-02-01,MASA,42.45345187187195
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-02-01,MASA,45.632933139801025
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-02-01,MASA,52.39819669723511
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-02-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-02-01,MASA,60.52549505233765
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-02-01,MASA,42.0817232131958
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-02-01,MASA,46.59315490722656
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-02-01,MASA,42.48804998397827
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-02-01,MASA,53.05255699157715
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-03-01,MASA,204.6233925819397
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-03-01,MASA,98.11699843406677
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-03-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-03-01,MASA,248.69831466674805
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-03-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-03-01,MASA,52.07037615776062
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-03-01,MASA,103.29411172866821
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-03-01,MASA,61.661601543426514
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-03-01,MASA,135.65281581878662
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-03-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-03-01,MASA,144.46840524673462
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-03-01,MASA,116.7397518157959
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-03-01,MASA,89.11442923545837
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-03-01,MASA,71.70352482795715
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-03-01,MASA,242.9601764678955
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-04-01,MASA,44.87449240684509
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-04-01,MASA,30.29814374446869
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-04-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-04-01,MASA,99.14234447479248
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-04-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-04-01,MASA,14.545528292655945
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-04-01,MASA,33.31839179992676
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-04-01,MASA,21.487167358398438
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-04-01,MASA,54.24578809738159
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-04-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-04-01,MASA,31.570290088653564
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-04-01,MASA,25.400452613830566
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-04-01,MASA,35.48746943473816
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-04-01,MASA,25.707347869873047
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-04-01,MASA,108.39987564086914
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-05-01,MASA,27.55022168159485
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-05-01,MASA,23.208972215652466
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-05-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-05-01,MASA,29.735430002212524
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-05-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-05-01,MASA,13.04582691192627
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-05-01,MASA,23.26964235305786
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-05-01,MASA,21.037364959716797
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-05-01,MASA,24.996652126312256
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-05-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-05-01,MASA,26.38998031616211
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-05-01,MASA,37.09723520278931
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-05-01,MASA,22.862087726593018
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-05-01,MASA,18.85727971792221
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-05-01,MASA,35.90228986740112
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-06-01,MASA,26.948160648345947
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-06-01,MASA,31.377385139465332
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-06-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-06-01,MASA,52.478103160858154
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-06-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-06-01,MASA,9.396016836166382
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-06-01,MASA,26.362406253814697
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-06-01,MASA,15.6560640335083
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-06-01,MASA,57.87548279762268
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-06-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-06-01,MASA,22.767920970916748
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-06-01,MASA,65.02709603309631
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-06-01,MASA,27.1253662109375
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-06-01,MASA,13.225898265838623
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-06-01,MASA,57.46122646331787
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-07-01,MASA,30.21595048904419
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-07-01,MASA,18.99705147743225
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-07-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-07-01,MASA,25.63075542449951
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-07-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-07-01,MASA,16.796303272247314
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-07-01,MASA,24.998631477355957
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-07-01,MASA,18.941285371780396
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-07-01,MASA,16.90277338027954
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-07-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-07-01,MASA,28.731785774230957
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-07-01,MASA,40.46563148498535
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-07-01,MASA,22.253149032592773
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-07-01,MASA,24.56470561027527
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-07-01,MASA,22.910624027252197
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-08-01,MASA,64.87132453918457
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-08-01,MASA,67.44825887680054
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-08-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-08-01,MASA,47.865437746047974
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-08-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-08-01,MASA,21.292799472808838
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-08-01,MASA,55.773571729660034
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-08-01,MASA,51.46022605895996
