Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,CHIRPS
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-06-01,MASA,12.128402948379517
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-06-01,MASA,16.424205780029297
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-06-01,MASA,14.98857831954956
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-06-01,MASA,33.65318322181702
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-06-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-06-01,MASA,17.607728958129883
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-06-01,MASA,33.50871562957764
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-06-01,MASA,23.787599086761475
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-06-01,MASA,12.03333067893982
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-06-01,MASA,31.35546064376831
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-07-01,MASA,29.88622522354126
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-07-01,MASA,17.132179975509644
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-07-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-07-01,MASA,27.964022159576416
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-07-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-07-01,MASA,10.03816032409668
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-07-01,MASA,23.018507957458496
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-07-01,MASA,13.610750436782837
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-07-01,MASA,16.639615297317505
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-07-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-07-01,MASA,25.42399001121521
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-07-01,MASA,27.923258543014526
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-07-01,MASA,17.14823603630066
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-07-01,MASA,16.883326530456543
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-07-01,MASA,23.232820510864258
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-08-01,MASA,54.74229669570923
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-08-01,MASA,80.78783798217773
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-08-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-08-01,MASA,65.3892593383789
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-08-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-08-01,MASA,19.440155029296875
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-08-01,MASA,81.08847045898438
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-08-01,MASA,43.78316926956177
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-08-01,MASA,88.02957916259766
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-08-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-08-01,MASA,48.78063440322876
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-08-01,MASA,93.44036173820496
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-08-01,MASA,57.39332580566406
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-08-01,MASA,41.451751708984375
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-08-01,MASA,30.332149028778076
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-09-01,MASA,32.50642275810242
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-09-01,MASA,46.258679151535034
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-09-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-09-01,MASA,65.33744156360626
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-09-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-09-01,MASA,12.80840790271759
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-09-01,MASA,67.96320462226868
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-09-01,MASA,18.015932083129883
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-09-01,MASA,64.29870510101318
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-09-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-09-01,MASA,29.482033371925354
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-09-01,MASA,58.48393201828003
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-09-01,MASA,32.49717128276825
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-09-01,MASA,24.630749702453613
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-09-01,MASA,55.42174434661865
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-10-01,MASA,71.26233673095703
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-10-01,MASA,153.7633171081543
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-10-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-10-01,MASA,153.09417724609375
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-10-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-10-01,MASA,53.1966552734375
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-10-01,MASA,169.9083366394043
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-10-01,MASA,40.52989482879639
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-10-01,MASA,182.84104537963867
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-10-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-10-01,MASA,51.55854797363281
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-10-01,MASA,168.19999408721924
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-10-01,MASA,110.39715576171875
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-10-01,MASA,93.13168334960938
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-10-01,MASA,172.59022521972656
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-11-01,MASA,104.62335968017578
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-11-01,MASA,70.33480405807495
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-11-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-11-01,MASA,198.9080982208252
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-11-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-11-01,MASA,36.5836877822876
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-11-01,MASA,108.83741569519043
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-11-01,MASA,42.30890703201294
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-11-01,MASA,170.79139709472656
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-11-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-11-01,MASA,72.24365234375
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-11-01,MASA,121.2386245727539
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-11-01,MASA,65.47602081298828
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-11-01,MASA,52.51813888549805
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-11-01,MASA,204.6214599609375
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2010-12-01,MASA,77.81307888031006
Mazandaran,23.7,99309,36.48,52.47,Amol,2010-12-01,MASA,54.55253791809082
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2010-12-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2010-12-01,MASA,88.48392295837402
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2010-12-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2010-12-01,MASA,31.534828186035156
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2010-12-01,MASA,61.286683082580566
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2010-12-01,MASA,48.40498733520508
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2010-12-01,MASA,74.44667720794678
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2010-12-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2010-12-01,MASA,60.13136291503906
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2010-12-01,MASA,70.23698329925537
Mazandaran,23.0,40759,36.54,53.0,Sari,2010-12-01,MASA,59.88205146789551
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2010-12-01,MASA,54.52447175979614
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2010-12-01,MASA,93.24977207183838
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2011-01-01,MASA,199.82505798339844
Mazandaran,23.7,99309,36.48,52.47,Amol,2011-01-01,MASA,136.2101764678955
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2011-01-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2011-01-01,MASA,202.95710849761963
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2011-01-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2011-01-01,MASA,70.60965037345886
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2011-01-01,MASA,144.30426406860352
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2011-01-01,MASA,117.3205099105835
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2011-01-01,MASA,236.18791961669922
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2011-01-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2011-01-01,MASA,124.2118444442749
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2011-01-01,MASA,202.74806118011475
Mazandaran,23.0,40759,36.54,53.0,Sari,2011-01-01,MASA,136.05037117004395
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2011-01-01,MASA,116.18672180175781
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2011-01-01,MASA,219.37077140808105
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2011-02-01,MASA,217.04927444458008
Mazandaran,23.7,99309,36.48,52.47,Amol,2011-02-01,MASA,151.9886884689331
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2011-02-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2011-02-01,MASA,185.2940673828125
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2011-02-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2011-02-01,MASA,103.37011432647705
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2011-02-01,MASA,147.56455612182617
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2011-02-01,MASA,148.2148380279541
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2011-02-01,MASA,169.86018562316895
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2011-02-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2011-02-01,MASA,158.1395969390869
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2011-02-01,MASA,130.2925796508789
Mazandaran,23.0,40759,36.54,53.0,Sari,2011-02-01,MASA,160.9221830368042
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2011-02-01,MASA,137.38424634933472
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2011-02-01,MASA,164.77758121490479
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2011-03-01,MASA,184.5047378540039
Mazandaran,23.7,99309,36.48,52.47,Amol,2011-03-01,MASA,74.4012999534607
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2011-03-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2011-03-01,MASA,309.61406898498535
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2011-03-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2011-03-01,MASA,56.173826694488525
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2011-03-01,MASA,95.72628498077393
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2011-03-01,MASA,58.81220626831055
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2011-03-01,MASA,147.6602554321289
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2011-03-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2011-03-01,MASA,149.34809589385986
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2011-03-01,MASA,182.60116004943848
Mazandaran,23.0,40759,36.54,53.0,Sari,2011-03-01,MASA,77.63556480407715
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2011-03-01,MASA,54.76633548736572
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2011-03-01,MASA,384.27013206481934
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2011-04-01,MASA,71.65789127349854
Mazandaran,23.7,99309,36.48,52.47,Amol,2011-04-01,MASA,44.7455518245697
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2011-04-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2011-04-01,MASA,167.44365310668945
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2011-04-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2011-04-01,MASA,16.287776470184326
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2011-04-01,MASA,57.85682940483093
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2011-04-01,MASA,31.821370124816895
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2011-04-01,MASA,85.3188099861145
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2011-04-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2011-04-01,MASA,56.3259596824646
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2011-04-01,MASA,45.870606422424316
Mazandaran,23.0,40759,36.54,53.0,Sari,2011-04-01,MASA,50.37720441818237
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2011-04-01,MASA,39.13528060913086
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2011-04-01,MASA,156.41286945343018
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2011-05-01,MASA,22.17406737804413
Mazandaran,23.7,99309,36.48,52.47,Amol,2011-05-01,MASA,16.628194332122803
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2011-05-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2011-05-01,MASA,22.819440960884094
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2011-05-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2011-05-01,MASA,18.196966648101807
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2011-05-01,MASA,16.753182351589203
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2011-05-01,MASA,27.9427627325058
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2011-05-01,MASA,19.11504763364792
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2011-05-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2011-05-01,MASA,23.7819265127182
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2011-05-01,MASA,42.43711185455322
Mazandaran,23.0,40759,36.54,53.0,Sari,2011-05-01,MASA,22.447180211544037
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2011-05-01,MASA,21.904537558555603
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2011-05-01,MASA,36.46292382478714
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2011-06-01,MASA,40.587745666503906
Mazandaran,23.7,99309,36.48,52.47,Amol,2011-06-01,MASA,49.23064136505127
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2011-06-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2011-06-01,MASA,80.3687515258789
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2011-06-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2011-06-01,MASA,13.143899917602539
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2011-06-01,MASA,43.242990493774414
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2011-06-01,MASA,23.917380332946777
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2011-06-01,MASA,91.97269487380981
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2011-06-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2011-06-01,MASA,33.178656578063965
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2011-06-01,MASA,115.30010986328125
Mazandaran,23.0,40759,36.54,53.0,Sari,2011-06-01,MASA,44.18498659133911
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2011-06-01,MASA,19.71109104156494
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2011-06-01,MASA,86.42483139038086
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2011-07-01,MASA,34.4978551864624
Mazandaran,23.7,99309,36.48,52.47,Amol,2011-07-01,MASA,18.757720947265625
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2011-07-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2011-07-01,MASA,23.70539426803589
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2011-07-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2011-07-01,MASA,12.276277542114258
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2011-07-01,MASA,23.004597663879395
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2011-07-01,MASA,17.548741817474365
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2011-07-01,MASA,14.896923065185547
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2011-07-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2011-07-01,MASA,30.56000566482544
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2011-07-01,MASA,26.605680465698242
Mazandaran,23.0,40759,36.54,53.0,Sari,2011-07-01,MASA,21.745649337768555
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2011-07-01,MASA,21.307018280029297
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2011-07-01,MASA,15.92570161819458
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2011-08-01,MASA,90.91530752182007
Mazandaran,23.7,99309,36.48,52.47,Amol,2011-08-01,MASA,87.5919303894043
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2011-08-01,MASA,
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2011-08-01,MASA,64.15055131912231
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2011-08-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2011-08-01,MASA,28.48319101333618
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2011-08-01,MASA,71.59863519668579
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2011-08-01,MASA,70.18563842773438
