date,St_ID,Region,St_Ele,St_Lat,St_Lon,St_Name,region_id,CHIRPS
1981-01-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,42.693410873413086
1981-01-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,61.18155002593994
1981-01-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,109.0909514427185
1981-01-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,45.67107518120567
1981-01-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,54.86991024017334
1981-01-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,44.60804080963135
1981-01-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,77.64502215385437
1981-01-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,42.79449510574341
1981-01-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,45.87475919723511
1981-01-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,41.3170253830838
1981-01-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,50.6285514831543
1981-01-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,94.39196157455444
1981-01-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,100.55567646026611
1981-01-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,54.38055753707886
1981-01-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,82.69420003890991
1981-02-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,107.37682175636292
1981-02-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,91.10185861587524
1981-02-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,146.27683782577515
1981-02-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,60.71372484983785
1981-02-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,71.01643681526184
1981-02-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,65.96538829803467
1981-02-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,66.68454170227051
1981-02-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,56.61868953704834
1981-02-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,54.32239580154419
1981-02-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,49.97905596694505
1981-02-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,67.10664415359497
1981-02-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,129.07091522216797
1981-02-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,128.05548691749573
1981-02-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,75.05766463279724
1981-02-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,104.25555849075317
1981-03-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,171.41051197052002
1981-03-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,142.2117040157318
1981-03-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,477.5614879131317
1981-03-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,75.00668439298573
1981-03-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,104.23418879508972
1981-03-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,76.36009621620178
1981-03-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,60.80221939086914
1981-03-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,63.37443828582764
1981-03-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,57.587706565856934
1981-03-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,55.88595071693376
1981-03-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,90.17713952064514
1981-03-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,202.3918743133545
1981-03-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,321.79041385650635
1981-03-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,118.49383115768433
1981-03-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,177.58019399642944
1981-04-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,76.02499532699585
1981-04-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,90.96328067779541
1981-04-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,267.36122012138367
1981-04-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,55.34978645390803
1981-04-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,75.63481569290161
1981-04-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,90.0346040725708
1981-04-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,40.000828981399536
1981-04-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,69.56789064407349
1981-04-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,30.686078786849976
1981-04-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,48.66500365803008
1981-04-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,68.9372968673706
1981-04-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,142.90602493286133
1981-04-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,251.61350059509277
1981-04-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,73.76302886009216
1981-04-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,102.83222246170044
1981-05-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,94.20317888259888
1981-05-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,36.544321060180664
1981-05-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,50.90532112121582
1981-05-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,19.0515398389042
1981-05-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,17.927791595458984
1981-05-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,25.758468627929688
1981-05-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,16.665943145751953
1981-05-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,20.9296875
1981-05-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,12.99100399017334
1981-05-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,16.82312015026291
1981-05-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,17.79012632369995
1981-05-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,27.334877967834473
1981-05-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,29.976204872131348
1981-05-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,19.855305194854736
1981-05-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,20.28768825531006
1981-06-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,52.54979920387268
1981-06-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,31.461995124816895
1981-06-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,74.48812198638916
1981-06-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,27.41069051180736
1981-06-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,35.0387544631958
1981-06-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,24.693076133728027
1981-06-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,18.554983139038086
1981-06-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,12.436305522918701
1981-06-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,9.40904426574707
1981-06-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,9.156988506372263
1981-06-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,39.101351261138916
1981-06-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,68.8000955581665
1981-06-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,78.4548168182373
1981-06-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,29.91237163543701
1981-06-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,38.31183099746704
1981-07-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,24.615734100341797
1981-07-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,12.588151931762695
1981-07-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,10.377299070358276
1981-07-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,18.89329476403718
1981-07-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,12.784509658813477
1981-07-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,20.94679880142212
1981-07-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,11.430747509002686
1981-07-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,16.989519119262695
1981-07-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,11.87630558013916
1981-07-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,15.635082349611844
1981-07-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,14.785826683044434
1981-07-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,12.609748601913452
1981-07-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,11.89907169342041
1981-07-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,18.276466369628906
1981-07-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,19.38679313659668
1981-08-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,37.92665719985962
1981-08-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,9.820853471755981
1981-08-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,11.152482986450195
1981-08-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,15.329573039371189
1981-08-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,11.98398208618164
1981-08-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,12.951292276382446
1981-08-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,19.915380477905273
1981-08-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,11.664998531341553
1981-08-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,8.802628755569458
1981-08-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,11.77891047428109
1981-08-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,13.12725031375885
1981-08-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,11.297545909881592
1981-08-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,11.694936752319336
1981-08-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,16.576213121414185
1981-08-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,16.3602237701416
1981-09-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,41.76447916030884
1981-09-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,66.68287992477417
1981-09-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,48.114312171936035
1981-09-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,57.22013937718798
1981-09-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,64.38343930244446
1981-09-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,42.73361110687256
1981-09-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,20.308603286743164
