date,St_ID,Region,St_Ele,St_Lat,St_Lon,St_Name,region_id,CHIRPS
1995-01-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,32.29613971710205
1995-01-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,37.66971778869629
1995-01-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,68.24708676338196
1995-01-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,46.9200306387231
1995-01-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,44.85470724105835
1995-01-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,39.899590492248535
1995-01-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,56.384889125823975
1995-01-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,33.82572889328003
1995-01-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,30.88670778274536
1995-01-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,30.657850384023146
1995-01-01,99309,Mazandaran,23.7,36.48,52.47,Amol,MASA,47.957847595214844
1995-01-01,99348,Mazandaran,1550.0,36.39,51.73,Kojur,MASA,62.55725312232971
1995-01-01,99357,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA,69.87304615974426
1995-01-01,99360,Mazandaran,610.0,36.1,53.06,Polsefid,MASA,38.788695335388184
1995-01-01,99361,Mazandaran,1805.0,36.07,52.84,Alasht,MASA,66.71573185920715
1995-02-01,40732,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA,44.71474838256836
1995-02-01,40734,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA,40.02682113647461
1995-02-01,40735,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA,61.237656593322754
1995-02-01,40736,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA,36.904300217581266
1995-02-01,40737,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA,49.06557083129883
1995-02-01,40759,Mazandaran,23.0,36.54,53.0,Sari,MASA,41.32339859008789
1995-02-01,40760,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA,49.47765350341797
1995-02-01,40788,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA,35.05009460449219
1995-02-01,99299,Mazandaran,-10.0,36.74,53.84,Galugah,MASA,31.908100128173828
1995-02-01,99306,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA,33.143077332160374
