"Site","Year","Month","Day","dd","ff","tmin","t","tmax","td","p0","p","rrr","ewm","um","sshn","radglo24","evt","ewsm","nm","umax","umin","tsoil_m"
"40736",1959,1,1,173.75,2,4,6.38,9,5.62,1023.5,1021.29,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,2,150,1.75,4,3.23,6,2.59,1032.62,1030.22,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,3,11.25,0.25,-1,3.9,11,0.1,1025.38,1023.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,4,0,0,-1,3.12,9,1.32,1023.5,1021.19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,5,11.25,0.12,0,4.5,10,2.06,1023.88,1021.58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,6,6.25,0.25,1,6.4,13,4.2,1020.88,1018.91,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,7,12.5,0.38,2,7.22,15,5.17,1019.88,1017.52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,8,77.5,0.25,2,6.88,14,5.79,1018.38,1016.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,9,143.75,1,5,9.57,12,8,1020.75,1018.42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,10,51.25,0.25,9,9.53,14,6.85,1021.38,1019.36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,11,0,0,3,7.95,12,6.74,1020.75,1018.69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,12,0,0,8,8.32,11,6.03,1020,1017.74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,13,0,0,5,8.5,12,7.12,1029.38,1027.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,14,22.5,0.62,4,7.58,12,6.06,1020.75,1018.67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,15,0,0,4,8.18,13,6.64,1017.62,1015.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,16,22.5,0.5,7,8.6,11,7.2,1019.75,1017.34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,17,12.5,0.25,7,9.95,15,7.65,1023.62,1021.51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,18,6.25,0.12,2,7.55,17,5.56,1013.75,1011.61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,19,67.5,0.5,3,9.2,14,7.59,1013.88,1011.89,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,20,117.5,0.75,8,9.12,11,8.53,1023.38,1021.23,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,21,102.5,0.5,7,7.4,9,6.72,1030.75,1028.53,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,22,57.5,0.5,6,6.62,8,6.1,1026.62,1024.47,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,23,140,1.38,5,5.28,7,4.67,1022.5,1020.3,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,24,71.25,0.75,4,5,9,3.95,1025.25,1023.14,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,25,12.5,0.38,1,5.4,10,3.24,1021.5,1019.27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,26,12.5,0.25,1,6.33,12,4.33,1020.62,1018.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,27,6.25,0.12,2,7.28,14,5.8,1019.88,1017.69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,28,12.5,0.38,2,7.53,14,5.23,1019.25,1017.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,29,33.75,0.25,4,8.65,11,7.34,1023,1020.81,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,30,35,1.12,7,8.95,12,6.78,1019,1016.92,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,1,31,40,0.5,7,9.32,13,8.31,1011.88,1009.76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,1,88.75,0.75,7,10.35,13,9.09,1018.62,1016.54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,2,45,0.12,7,7.42,11,6.64,1029.5,1027.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,3,28.75,0.62,4,7.5,12,4.61,1026.12,1023.94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,4,156.25,0.88,3,7.9,12,5.44,1019,1016.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,5,17.5,0.5,6,6.03,10,4.3,1021.5,1019.39,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,6,12.5,0.38,3,6.95,10,4.35,1016.75,1014.42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,7,31.25,1.88,3,7.58,11,3.58,1020.25,1018.12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,8,22.5,0.25,5,4,8,3.39,1027.38,1025.2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,9,33.75,0.62,1,4.22,8,1.54,1027.88,1025.71,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,10,73.75,0.25,4,2.43,5,1.91,1030.5,1028.16,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,11,11.25,0.25,-2,2.8,10,-0.84,1024,1021.77,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,12,57.5,1.12,-1,3.8,7,0.66,1020.88,1018.74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,13,18.75,0.75,3,2.85,5,1.92,1029.62,1027.47,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,14,32.5,0.5,0,2.35,5,0.1,1030,1027.83,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,15,35,0.62,-1,4.28,7,0.11,1025,1022.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,16,58.75,3,5,3.48,6,2.33,1025.38,1023.01,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,17,0,0,1,3.23,8,1.01,1024.25,1022.05,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,18,6.25,0.25,0,4.47,9,0.56,1022.25,1019.91,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,19,40,1.38,0,6.55,13,1.75,1011.12,1008.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,20,260,6.62,0,4.65,9,3.34,1012.62,1010.36,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,21,0,0,1,3.3,7,0.27,1021,1018.77,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,22,72.5,0.75,-1,5.7,13,-1.89,1019.12,1016.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,23,47.5,0.88,0,7.6,16,1.32,1016.38,1014.23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,24,38.75,0.25,2,7.83,15,5.46,1012.38,1010.06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,25,110,1.5,6,7.4,10,5.39,1014.38,1012.14,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,26,112.5,0.5,3,5.58,9,3.55,1018,1015.89,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,27,60,1.75,4,6.7,9,3.33,1024.12,1021.91,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,2,28,48.75,1.5,4,5.45,9,2.08,1021.25,1019.09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,1,45,0.12,1,5.28,10,1.62,1017.38,1014.99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,2,90,0.38,2,6.12,10,3.6,1024.12,1022.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,3,153.75,0.88,3,7.35,11,5.19,1019.38,1017.21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,4,192.5,1.5,7,8.03,11,6.04,1024.5,1022.38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,5,47.5,1.62,7,7.38,8,5.71,1027.62,1025.58,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,6,173.75,1.12,6,5.97,8,4.28,1024.62,1022.41,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,7,171.25,2.25,4,5.5,8,4.36,1026.75,1024.6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,8,18.75,1,4,5.8,8,2.51,1026.38,1024.16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,9,28.75,0.88,0,5.92,11,1.78,1022.62,1020.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,10,50,0.62,5,8.1,12,5.12,1020.88,1018.77,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,11,51.25,0.88,6,10.57,18,6.65,1022.12,1019.81,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,12,73.75,0.62,8,8.47,11,7.95,1024.25,1022.12,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,13,130,1,8,9.32,11,7.16,1023,1020.81,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,14,28.75,0.12,7,8.05,10,6.29,1031.25,1028.99,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,15,62.5,0.62,4,7.65,10,4.74,1028.38,1026.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,16,87.5,0.5,7,8.65,11,5.61,1029.62,1027.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,17,90,0.62,8,9.18,12,7.03,1016.88,1014.52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,18,170,0.88,8,9.57,12,7.89,1018.62,1016.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,19,102.5,1,8,8,10,7.25,1025.5,1023.38,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,20,18.75,0.88,7,8.43,11,5.92,1031.12,1028.89,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,21,6.25,0.12,7,9.03,11,6.8,1028,1025.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,22,173.75,2.12,7,6.98,9,5.7,1025.62,1023.71,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,23,0,0,5,6.9,10,5.7,1024,1021.89,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,24,51.25,0.25,6,7.3,9,5.16,1030.62,1028.58,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,25,42.5,1.5,5,7.8,11,4.54,1026.62,1024.53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,26,57.5,0.62,5,8.5,12,4.67,1018.88,1016.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,27,51.25,0.38,8,9.93,13,5.81,1017.25,1014.96,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,28,60,1,6,10.57,15,7.76,1017,1014.88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,29,45,0.12,10,10.12,12,8.33,1024,1021.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,30,51.25,0.5,7,10.25,13,7.96,1020.75,1018.67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,3,31,186.25,1.88,7,11.22,17,7.6,1017.38,1015.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,1,83.75,0.25,10,11.4,15,8.35,1020.25,1018.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,2,183.75,1.25,6,10.93,17,7.59,1022.75,1020.67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,3,23.75,1.12,8,9,11,6.61,1026.62,1024.54,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,4,6.25,0.12,6,11.12,18,8.56,1009.75,1007.61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,5,82.5,1.38,11,11.72,15,9.68,1011,1008.88,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,6,38.75,0.12,9,10.1,12,8.84,1013.25,1011.05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,7,6.25,0.12,9,11.82,15,9.79,1019,1016.91,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,8,108.75,0.62,10,12.55,17,9.99,1025.25,1023.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,9,0,0,9,11.35,14,10.18,1026,1023.81,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,10,0,0,10,10.95,15,10.35,1025.25,1023.24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,11,0,0,11,11.35,13,10.88,1021.38,1019.23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,12,0,0,10,11.55,13,10.83,1015.88,1013.79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,13,0,0,11,14.8,19,13,1011.62,1009.67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,14,45,0.5,15,19.32,27,13.01,1018.25,1016.24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,15,38.75,0.12,12,14.92,19,12.84,1017.75,1015.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,16,101.25,0.75,14,16.77,21,13.12,1018,1015.94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,17,72.5,0.5,13,16.25,21,13.32,1015.75,1013.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,18,0,0,14,17.05,22,13.56,1014.75,1012.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,19,72.5,0.5,15,16.8,20,13.57,1016.88,1014.83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,20,18.75,0.62,11,17.02,21,13.24,1013.88,1011.81,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,21,67.5,0.38,11,17.23,22,13.49,1013.12,1011.11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,22,101.25,1,13,17.02,21,14.79,1013.88,1011.79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,23,95,0.5,14,16.91,21,12.81,1017.62,1015.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,24,145,1.25,13,17.4,21,15.2,1008.75,1006.79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,25,168.75,1.38,16,15.8,18,12.71,1017.88,1015.77,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,26,0,0,14,13.88,15,10.29,1024.38,1022.15,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,27,38.75,0.12,12,13.72,16,11.04,1027.88,1025.65,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,28,6.25,0.25,13,14.62,17,11.14,1024.88,1022.71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,29,100,0.75,11,15.15,18,12.61,1020.62,1018.58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,4,30,51.25,0.38,13,15.9,20,13.04,1022.12,1019.85,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,1,101.25,0.88,15,16.4,19,12.54,1020.75,1018.84,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,2,275,5.88,13,12.7,16,11.89,1022.12,1020.11,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,3,173.75,1.88,12,13.43,17,10.38,1024.5,1022.41,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,4,35,0.75,9,14.15,18,10.88,1023.12,1020.99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,5,13.75,0.75,11,15.85,19,13.15,1019.88,1017.92,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,6,62.5,0.38,12,16.12,20,12.11,1017.62,1015.69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,7,92.5,0.62,14,17.4,22,13.53,1016.62,1014.67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,8,190,0.75,14,17.9,22,13.91,1015,1012.86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,9,48.75,0.25,16,18.68,22,14.01,1013.38,1011.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,10,82.5,0.5,16,18.1,21,15.16,1013.5,1011.42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,11,60,0.62,16,19.32,23,16.26,1014.25,1012.17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,12,38.75,0.25,17,19,22,16.69,1016.62,1014.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,13,142.5,0.75,16,19.45,23,16.03,1017.38,1015.41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,14,90,0.5,15,19.07,23,15.2,1013.62,1011.48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,15,81.25,0.25,15,20.05,24,16.45,1014,1011.83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,16,12.5,0.5,17,20.18,24,16.49,1017.12,1015.21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,17,57.5,1,15,20.82,25,16.98,1013.75,1011.76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,18,125,1.12,18,21.82,26,17.16,1007.5,1005.41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,19,73.75,0.88,17,21.23,26,17.09,1004,1002.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,20,0,0,17,22.07,28,14.75,1008.5,1006.48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,21,51.25,0.5,15,20.93,25,17.07,1015.5,1013.44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,22,56.25,0.62,17,21.82,29,16.19,1014.38,1012.31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,23,111.25,0.5,17,21.68,26,17.02,1014.75,1012.79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,24,12.5,0.38,18,22.25,26,18.54,1014.25,1012.24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,25,163.75,1.12,20,22.02,24,18.59,1016.5,1014.69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,26,128.75,0.75,20,21.68,24,18.48,1014,1012.09,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,27,183.75,1.38,20,21.48,24,16.82,1018.75,1016.69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,28,96.25,0.75,18,20.2,23,17,1013.12,1011.31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,29,72.5,0.38,17,21.07,24,18.74,1009.75,1007.81,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,30,168.75,1.25,21,21.98,26,17.99,1013.62,1011.48,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,5,31,111.25,0.88,18,20.32,24,17.44,1013.75,1011.64,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,1,155,1.62,18,21.48,25,17.19,1009.25,1007.14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,2,183.75,1,19,19.28,22,16.07,1013.5,1011.45,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,3,18.75,0.5,17,20.15,23,16.18,1013.62,1011.54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,4,82.5,1,18,22.35,25,17.86,1009.62,1007.73,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,5,221.25,1.38,20,22.4,25,18.36,1010,1008.19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,6,140,0.88,18,22.07,25,16.62,1015.5,1013.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,7,77.5,0.38,16,21.75,27,16.35,1020.62,1018.54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,8,101.25,0.75,18,20.38,25,16.51,1020.62,1018.67,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,9,146.25,1.5,17,20.95,25,15.26,1018.88,1016.71,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,10,140,1.12,17,20.25,24,15.74,1019.12,1017.14,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,11,18.75,0.88,15,21.62,25,17.91,1015.38,1013.38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,12,120,0.5,19,23.3,28,18.59,1017.75,1015.83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,13,135,0.75,18,23.6,28,18.89,1016.75,1014.71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,14,90,0.5,19,23.32,28,18.82,1014.62,1012.58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,15,15,0.62,19,24.45,31,19.04,1011.5,1009.44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,16,140,1,20,25.1,29,20.8,1006.5,1004.79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,17,173.75,2.88,21,24.7,28,20.4,1014.75,1012.62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,18,21.25,1.12,22,23.82,27,19.88,1017.62,1015.59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,19,77.5,0.5,21,24.52,28,19.14,1018,1016.06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,20,93.75,0.62,23,23.88,27,19.3,1021.12,1019.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,21,67.5,0.5,21,23.77,27,19.8,1021.62,1019.61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,22,145,0.88,22,25.1,28,19.15,1017.12,1015.19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,23,135,0.75,23,25.35,29,19.01,1012.12,1010.24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,24,101.25,0.62,21,24.95,29,19.11,1011.25,1009.46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,25,78.75,0.5,20,24.57,28,19.93,1012.12,1010.27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,26,111.25,0.62,20,24.8,29,20.15,1009.62,1007.66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,27,236.25,2.5,23,25.15,29,19.04,1010.25,1008.27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,28,192.5,2,23,22.65,26,18.68,1010.88,1008.76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,29,57.5,0.5,20,23.02,26,18.91,1011.75,1009.95,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,6,30,140,1,22,24.3,28,19.29,1011.5,1009.51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,7,1,98.75,0.75,21,25.57,31,17.12,1012.25,1010.27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,7,2,205,1.5,21,25.07,28,19.9,1013.5,1011.42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,7,3,106.25,0.75,22,24.7,29,19.64,1011.38,1009.41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,7,4,135,0.5,19,24.55,29,19.66,1009.12,1007.17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,7,5,116.25,0.38,21,25.43,29,21.16,1008.38,1006.41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,7,6,155,0.62,22,25.62,30,21.62,1009.38,1007.42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,7,7,90,0.25,22,26.4,31,20.68,1010.25,1008.21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,7,8,145,0.75,21,26.02,31,20.31,1011.62,1009.64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,7,9,168.75,1.38,20,25.52,30,21.34,1011.25,1009.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,7,10,83.75,0.25,22,26.07,30,21.51,1007.62,1005.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,7,11,183.75,1.5,23,26.73,30,21.74,1007.38,1005.51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40736",1959,7,12,261.25,2.25,25,26.85,30,21.6,1010,1008.12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
