"Site","Year","Month","Day","dd","ff","tmin","t","tmax","td","p0","p","rrr","ewm","um","sshn","radglo24","evt","ewsm","nm","umax","umin","tsoil_m"
"40718",1959,1,1,240,2.25,7,7.04,11,5.71,1024.12,1021.69,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,2,203.75,1.12,4,4.89,8,3.26,1030.88,1028.42,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,3,253.75,1.38,0,5.74,12,4.1,1024.25,1021.61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,4,262.5,1.12,1,7.49,10,5.86,1022.38,1019.94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,5,161.25,1,5,7.66,11,6.03,1022.88,1020.18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,6,267.5,1,4,8.12,13,7.1,1020.5,1017.88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,7,272.5,1,4,8.32,11,8.07,1019.12,1016.74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,8,147.5,1,6,9.4,11,8.51,1018.25,1015.92,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,9,216.25,1,8,9.72,11,8.93,1020.5,1017.89,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,10,176.25,1,5,8.79,13,8.04,1021,1018.49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,11,168.75,1,5,9.78,12,7.97,1019.88,1017.46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,12,213.75,1,8,9.61,12,7.61,1019,1016.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,13,292.5,1.88,7,8.5,11,7.54,1028.88,1026.51,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,14,192.5,1,5,7.88,10,7.01,1020.38,1017.77,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,15,187.5,1.5,5,8.56,12,7.69,1017.12,1014.89,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,16,270,1,5,9.19,13,8.03,1019,1016.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,17,160,1.5,6,9.04,13,7.3,1022.25,1020,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,18,225,1,6,8.43,12,7.2,1013.38,1011.09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,19,123.75,1.62,5,9.28,11,8.49,1014.5,1012.01,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,20,218.75,3.5,8,7.94,10,6.61,1024.88,1022.51,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,21,310,2.75,5,6.24,8,2.91,1031.5,1029.01,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,22,185,1.38,5,6.51,9,3.7,1027.12,1024.56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,23,228.75,4.38,5,6.47,8,2.74,1024.38,1022.01,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,24,180,1.12,1,5.62,10,3.01,1024.12,1021.58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,25,170,1.25,1,6.11,11,4.47,1020.88,1018.36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,26,278.75,1,2,6.88,12,5.71,1020.12,1017.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,27,205,1,3,6.8,9,6.56,1019.25,1016.99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,28,212.5,1,3,5.99,9,5.64,1019.25,1016.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,29,238.75,1.12,3,7.65,9,6.17,1023.38,1020.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,30,176.25,1,5,8.79,13,7.19,1018.5,1015.94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,1,31,203.75,1,6,10.1,13,9.18,1011.75,1009.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,1,188.75,1.62,8,10.11,16,7.34,1018.62,1016.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,2,112.5,2.5,8,8.21,11,6.67,1027.75,1025.33,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,3,110,1,2,7.36,12,5.03,1024.5,1022.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,4,247.5,2.62,2,7.85,11,5.61,1020,1017.44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,5,270,2,3,3.88,8,2.88,1022.12,1019.64,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,6,123.75,1.12,1,5.4,9,3.23,1015.5,1013.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,7,326.25,4.5,0,5.55,9,4.61,1022,1019.45,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,8,323.75,3.75,2,3.02,4,1.66,1027.88,1025.33,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,9,196.25,1.38,1,3.75,8,1.07,1027,1024.51,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,10,195,1.88,0,1.01,5,0.35,1029.75,1027.34,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,11,215,1.12,-2,2.38,8,-0.31,1022.62,1020.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,12,221.25,4.88,-3,2.06,5,0.81,1021.75,1019.33,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,13,298.75,4.38,0,0.48,3,0.4,1030.62,1028.1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,14,302.5,1.75,0,0.64,2,0.39,1028.88,1026.36,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,15,281.25,2,-1,0.75,3,-0.3,1025.38,1022.69,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,16,307.5,2.38,-1,1.32,2,0.8,1024.88,1022.36,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,17,248.75,2,0,1.66,3,0.45,1023.75,1021.02,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,18,180,1,-2,1.45,7,-1.04,1020.62,1018.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,19,267.5,2.38,-2,2.33,6,0.21,1011.38,1008.76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,20,221.25,2,-1,0.84,4,-0.2,1014.25,1011.66,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,21,148.75,1,-3,1.43,6,-1.39,1019.38,1016.96,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,22,150,1.25,-3,4.92,11,-4.34,1016.62,1014.34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,23,170,1.88,-1,9.5,15,-2.92,1014.12,1011.79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,24,243.75,4.38,3,8.75,16,1.55,1012,1009.73,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,25,296.25,5,4,3.1,7,2.66,1016.38,1013.96,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,26,151.25,1,0,3.54,6,2.09,1017.88,1015.23,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,27,247.5,1.25,0,5.05,9,3.81,1023.88,1021.34,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,2,28,185.71,1.29,2,5.4,8,4.01,1020.71,1018.26,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,1,267.5,1.12,2,5.51,9,4.01,1016.38,1014.13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,2,198.75,1,2,5.9,8,3.59,1023.75,1021.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,3,272.5,1.38,3,6.31,8,5.46,1020.12,1017.86,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,4,315,1.25,5,6.58,8,5.3,1024.62,1022.12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,5,287.5,2.88,5,5.21,7,4.67,1027.5,1025,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,6,317.5,10,3,3.66,6,2.35,1025.12,1022.58,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,7,250,2.25,2,3.75,6,2.65,1026.75,1024.21,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,8,142.5,1.12,1,4.5,8,2.25,1025.25,1022.67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,9,116.25,1,0,6.47,12,4,1020.62,1018.19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,10,198.75,1.75,0,8.12,12,6.86,1020.88,1018.44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,11,236.25,2.12,5,8.12,14,6.85,1022,1019.46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,12,297.5,2.25,5,6.33,8,5.81,1024.38,1021.98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,13,267.5,2.25,5,7.21,10,6.26,1022.88,1020.46,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,14,95,1.5,6,7.67,9,6.7,1030.38,1027.98,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,15,147.5,1.5,6,7.4,9,6.96,1028,1025.38,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,16,308.75,1.12,7,7.4,9,6.67,1028.75,1026.22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,17,275,1.12,6,7.25,8,6.7,1017.25,1014.66,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,18,110,1.62,6,8.66,12,7.1,1018.75,1016.41,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,19,186.25,2,7,7.17,9,7,1025.75,1023.36,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,20,322.5,1.88,6,7.23,10,6.61,1029.88,1027.59,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,21,96.25,1.25,6,8.64,12,7.56,1027.62,1025.12,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,22,312.5,3.25,4,4.88,9,3.62,1027.62,1025.11,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,23,181.25,1,3,6.51,8,4.83,1023.88,1021.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,24,80,1.25,5,8.38,12,5.76,1029.12,1026.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,25,143.75,2.62,5,8.07,11,5.89,1025.5,1023.04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,26,170,1.25,4,9.2,13,7.03,1018.5,1016.23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,27,120,1.12,6,9.46,14,7.64,1016.5,1013.91,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,28,303.75,2.25,6,10.28,15,8.46,1017.12,1014.56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,29,187.5,1.62,7,9.19,12,7.22,1023.5,1021.08,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,30,172.5,1.5,7,9.35,11,8.32,1020.62,1018.19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,3,31,267.14,1.57,7,9.97,12,8.87,1017.14,1014.63,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,1,186.25,1.12,9,13.43,19,8.93,1019.25,1016.59,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,2,193.75,3.88,9,9.14,17,7.89,1024,1021.36,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,3,142.5,1.5,6,8.15,10,6.28,1025.88,1023.46,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,4,178.75,1.38,6,12.18,17,9.53,1009.62,1007.09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,5,111.25,2.38,6,10.43,24,8.07,1012.38,1010.08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,6,138.75,1.12,9,9.39,11,8.2,1013,1010.61,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,7,132.5,1.62,7,12.66,17,9.04,1016.75,1014.41,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,8,118.75,1.75,7,12.47,16,9.05,1025.25,1022.82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,9,166.25,1.25,9,11.04,15,8.99,1025.5,1023.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,10,93.75,1,8,10.64,13,10.06,1024.5,1022.19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,11,156.25,1.12,7,12.26,14,8.31,1021.12,1018.67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,12,112.5,1.12,10,11.74,15,11.41,1015.12,1012.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,13,130,1.5,10,13.9,19,12.56,1011.12,1008.86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,14,237.5,1.62,11,14.99,23,12.91,1019.12,1016.66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,15,127.5,1.12,11,14.74,17,12.43,1016.88,1014.66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,16,141.25,1,12,18.74,26,13.03,1017.88,1015.58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,17,92.5,1.62,12,16.27,22,14.47,1015.62,1013.39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,18,147.5,1.38,14,16.4,20,14.84,1014.25,1011.77,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,19,150,1.25,13,16.77,23,13.74,1016.75,1014.29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,20,188.75,1.25,11,17,23,14.4,1012.38,1009.92,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,21,270,1.88,12,17.26,22,15.22,1013.88,1011.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,22,271.25,1.88,14,17.07,21,14.47,1015.25,1012.84,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,23,81.25,2,14,17.12,20,14.34,1017.38,1014.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,24,81.25,2.62,14,16.93,20,14.68,1009.5,1007.31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,25,96.25,3.5,14,14.75,18,10.96,1019.12,1016.67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,26,138.75,1.62,11,12.96,16,11.11,1024.38,1021.89,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,27,128.75,2.25,11,13.31,16,10.55,1027,1024.47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,28,128.75,1.5,12,14.19,17,11.93,1024.25,1021.74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,29,137.5,1.75,12,15.07,17,12.95,1021,1018.51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,4,30,137.14,1.86,13,16.39,20,12.64,1020.43,1018.11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,1,311.25,3,14,14.71,17,12.79,1021.75,1019.31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,2,307.5,3.62,12,12.62,15,10.51,1024.75,1022.25,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,3,130,2,9,14.08,18,11.32,1023.62,1021.09,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,4,161.25,2.25,10,15.04,19,13.03,1022,1019.71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,5,147.5,2,11,15.82,19,14,1019.5,1017.11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,6,100,1.38,14,17.46,20,15.09,1017.5,1015.06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,7,217.5,1.12,15,17.95,22,15.26,1016.38,1014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,8,271.25,1.38,16,18.54,22,14.82,1015,1012.62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,9,256.25,1.88,16,18.4,23,14.44,1013.25,1010.86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,10,230,1.12,16,18.43,22,13.81,1012.88,1010.52,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,11,230,1.12,15,18.77,23,15.35,1013.75,1011.45,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,12,210,1.12,16,19.69,24,16.55,1016.38,1013.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,13,205,1.12,16,20.04,25,15.91,1017.25,1015.08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,14,106.25,1.5,16,20.29,24,15.99,1013.25,1010.83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,15,310,1.38,17,20.01,24,16.3,1013.25,1010.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,16,146.25,1.62,16,20.71,25,16.34,1016.75,1014.41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,17,183.75,1.88,17,20.56,25,18.49,1013.75,1011.41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,18,156.25,3,17,20.65,25,18.39,1007.12,1004.83,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,19,196.25,1.62,16,21.66,28,14.97,1002.62,1000.25,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,20,222.5,1.88,16,20.41,25,16.14,1008.12,1006,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,21,200,2.25,17,20.9,25,18.12,1015.25,1013.23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,22,145,1.75,18,21.1,23,18.95,1014,1011.61,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,23,158.75,1.12,17,22.56,28,17.15,1014.5,1012.2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,24,147.5,2.88,18,22.26,27,19.29,1013.38,1011.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,25,122.5,1.75,18,19.39,23,17.34,1017.25,1014.96,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,26,127.5,2.5,17,20.73,23,18,1014.75,1012.26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,27,146.25,1.38,17,20.04,23,15.88,1019.12,1016.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,28,96.25,1.38,17,20.51,24,16.76,1012.75,1010.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,29,143.75,1.12,17,22.49,27,18.31,1009.12,1006.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,30,141.25,1.38,19,22.36,25,16.78,1013.75,1011.64,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,5,31,195.71,1.71,18,20.93,25,16.56,1014.29,1012.14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,1,108.75,2.75,16,20.07,25,16.34,1008.88,1006.59,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,2,287.5,3.12,16,16.07,20,14.4,1015.12,1012.56,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,3,148.75,2,13,18.35,22,14.91,1013.75,1011.54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,4,212.5,1.38,15,19.88,22,17.39,1009.88,1007.83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,5,123.75,1.75,17,21.21,26,18.41,1009.88,1007.77,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,6,155,1.62,18,22.4,27,18.44,1015.25,1013.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,7,200,1.88,18,22.06,25,16.46,1019.38,1017.19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,8,208.75,1.62,17,20.32,24,15.14,1020.88,1018.62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,9,268.75,2,16,19.7,23,15.59,1019,1016.62,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,10,113.75,1.38,17,20.69,24,16.29,1018.5,1016.14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,11,121.25,2.38,16,21.32,25,18.7,1014.88,1012.41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,12,137.5,1.5,18,22.98,27,20.29,1017.25,1015.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,13,135,1.62,19,23.02,26,18,1016.12,1013.76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,14,96.25,1.12,21,23.91,27,21.98,1014,1011.79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,15,106.25,1.75,21,24.43,28,22.03,1011,1008.71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,16,151.25,1.38,21,25.11,30,21.54,1007.25,1004.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,17,190,3.5,22,24.48,30,21,1015.25,1012.83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,18,108.75,1.25,21,23.44,27,19.64,1017.75,1015.49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,19,153.75,1.12,21,21.75,25,19.54,1018.25,1015.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,20,213.75,1.12,19,22.02,25,14.95,1020.88,1018.65,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,21,100,1.5,19,23.5,27,19.3,1020.38,1018.24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,22,110,1.88,21,24.1,27,20.79,1017.38,1015.08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,23,188.75,1.25,21,25.35,29,19.91,1012.75,1010.52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,24,121.25,1.75,21,24.81,29,19.98,1011.5,1009.36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,25,147.5,1.5,21,24.77,30,19.51,1012,1009.71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,26,235,1.12,21,25.38,30,20.3,1009.88,1007.66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,27,247.5,2.25,22,25.51,29,18.24,1011.25,1008.83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,28,227.5,1.38,23,20.32,26,18.16,1011.38,1009.02,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,29,171.25,1,18,21.31,25,18.47,1012,1009.67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,6,30,174.29,1.14,18,22.8,27,19.71,1011.86,1009.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,7,1,296.25,1.62,19,25.31,30,18.88,1012.38,1010.26,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,7,2,270,2.12,20,24.96,29,18.2,1014.25,1011.95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,7,3,188.75,1,19,24.51,29,14.46,1011.5,1009.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,7,4,136.25,1.5,19,24.41,29,20.24,1008.62,1006.49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,7,5,112.5,1.25,19,25.91,31,20.62,1008.12,1006.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,7,6,92.5,1.5,22,26.23,31,21.24,1009.5,1007.02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,7,7,111.25,1.38,23,26.98,32,21.31,1009.62,1007.44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,7,8,286.25,2,22,26.46,30,21.79,1011.62,1009.39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,7,9,266.25,1.75,23,27.1,31,20.43,1011.5,1009.21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,7,10,301.25,1.62,22,26.25,30,16.05,1007.75,1005.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40718",1959,7,11,192.5,2,22,26.79,31,16.31,1007.88,1005.67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
