"Site","Year","Month","Day","dd","ff","tmin","t","tmax","td","p0","p","rrr","ewm","um","sshn","radglo24","evt","ewsm","nm","umax","umin","tsoil_m"
"40719",1959,1,1,192,1,5,6.88,10,6.34,1021.4,1020.45,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,2,194,2,4,4.46,9,2.9,1031.4,1029.7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,3,196,1.2,-3,5.04,11,3.14,1022.8,1021.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,4,120,0.4,3,7.44,12,4.02,1018.6,1016.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,5,94,0.6,1,8.16,13,5.2,1020.6,1019.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,6,124,0.4,0,8.24,13,6.22,1017.4,1017.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,7,282,1.4,1,7.16,10,6.9,1016.8,1015.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,8,232,1.4,5,8.36,10,7.5,1016,1015.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,9,268,1.4,7,10.12,12,8.66,1018.2,1017.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,10,294,1.2,3,8.68,15,7.26,1018.6,1017.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,11,230,1,2,9.4,13,7.76,1017.8,1016.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,12,118,0.8,5,8.8,13,6.26,1015.8,1015.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,13,170,1,4,7.68,11,7.42,1027.2,1023.15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,14,172,1,4,8.32,11,6.52,1017.8,1017.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,15,220,1.4,2,8.12,12,6.4,1015.2,1013.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,16,222,1.6,1,8.84,13,7.36,1015.6,1015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,17,160,1.8,2,11,18,4.98,1021,1019.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,18,282,1.8,1,9.08,14,6.96,1010.8,1010.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,19,234,2.8,2,8.72,11,8.4,1012.2,1010.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,20,284,3.2,6,7.48,9,7.48,1022.4,1020.95,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,21,244,4.8,4,4.76,7,4.28,1030.6,1029.6,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,22,202,2.2,4,5.16,7,4.68,1025.6,1024.85,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,23,276,4.6,4,5.4,6,4.14,1022.4,1021.35,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,24,122,1.4,-1,6.08,11,2.94,1022.2,1021.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,25,254,1.2,-1,6.56,12,3.64,1018,1017.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,26,236,1.2,-1,7.76,14,6.12,1018,1017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,27,260,1.6,-1,5.84,12,5.24,1016.8,1016.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,28,286,2.2,-1,7,14,4.6,1016.6,1016.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,29,240,3.2,-1,6.56,9,5.84,1021.6,1020.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,30,182,1.4,4,9.52,15,7.06,1016.4,1014.95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,1,31,226,3.8,4,11.92,19,9.68,1008.8,1008.55,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,1,152,2.6,6,10.8,15,8.2,1015.2,1014.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,2,74,4.2,7,8.76,16,6.48,1026.2,1025.1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,3,272,1.8,0,7.94,13,4.68,1023.8,1022.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,4,170,3.2,0,7,10,6.1,1017.4,1016.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,5,240,4,1,3.08,7,2.88,1021.2,1020.25,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,6,126,1.4,-1,6.12,12,3.12,1013,1012.65,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,7,278,7.2,-1,4.64,7,4.46,1020.6,1018.55,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,8,262,3.8,0,0,4,0,1027.2,1025.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,9,144,2.2,0,2.8,6,0.6,1025.8,1024.6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,10,180,1.8,-3,-0.16,4,-0.8,1029.2,1027.6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,11,200,1.8,-6,1.36,7,-0.66,1021.2,1020.35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,12,212,4.8,-5,0.24,4,-0.46,1019.4,1019.6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,13,274,11.2,-5,-0.2,2,-0.22,1030,1029.2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,14,214,3.2,-1,0.2,2,-0.18,1029,1028.1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,15,156,2.6,-1,-0.12,1,-0.38,1025.2,1024.1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,16,292,3.6,-1,0.28,1,0.28,1024,1023.05,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,17,262,3.8,0,0.84,3,0.84,1022.2,1021.5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,18,180,1.2,-6,-0.14,5,-2.1,1018.2,1018.4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,19,192,1,-7,0.74,6,-0.84,1009.2,1008.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,20,248,3.2,-5,0.46,3,0.24,1013,1011.9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,21,88,0.6,-7,0.62,7,-1.72,1017.6,1016.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,22,174,2.8,-7,4.68,9,-3.64,1014.8,1013.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,23,176,4.6,-3,9.72,14,-2.38,1012.6,1012.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,24,214,11,3,9.92,17,-1.5,1010,1009.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,25,270,4.8,3,1.72,6,1.72,1014,1013.1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,26,164,0.6,-1,2.52,6,1.14,1015.2,1014.45,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,27,220,2.8,-2,3.92,7,2.54,1021.8,1021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,2,28,148,1.2,1,4.88,8,3.16,1018,1017.55,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,1,248,1.4,-1,6.22,10,3.38,1013,1011.95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,2,0,0,-1,5.52,9,3.26,1021.8,1020.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,3,214,2,-1,5.76,8,4.86,1017.4,1016.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,4,298,2.8,3,6.72,8,5.06,1022.6,1021.85,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,5,284,2.8,5,5.36,7,5.18,1026,1025.1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,6,238,5.2,0,0.32,5,0.32,1023.6,1023.1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,7,154,2,0,3.12,6,2.04,1025.2,1024.3,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,8,172,1.6,-1,5.36,11,2.22,1023.2,1022.35,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,9,78,1,-2,9.52,16,-1.02,1017.8,1017.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,10,178,2,-2,9.8,14,6.18,1017.8,1017.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,11,146,2.6,2,9.64,22,5.88,1018.2,1018.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,12,284,4.2,2,6.68,10,6.32,1022.6,1020.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,13,284,2.4,5,7.88,11,6.5,1019.8,1019.65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,14,86,1.2,5,7.4,9,6.72,1029.4,1028.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,15,132,1.2,6,7.68,9,6.44,1025.2,1024.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,16,298,1.2,6,7.86,10,6.48,1027.4,1026.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,17,244,1,6,6.92,8,6.56,1014,1013.95,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,18,176,2.8,6,9.82,14,6.6,1016.4,1016.35,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,19,268,2.4,6,7.36,9,7.2,1023.8,1022.45,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,20,196,2.6,5,7.54,10,6.08,1028.8,1027.45,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,21,128,1.8,5,9,11,6.94,1025.4,1024.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,22,270,3.8,4,3.36,8,3.36,1027,1025.5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,23,174,1.8,2,5.96,8,4.36,1021.4,1020.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,24,134,1.8,3,8.68,11,5.08,1027.8,1026.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,25,78,2.8,2,8,12,4.7,1023.4,1022.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,26,120,1.2,2,9.58,13,5.98,1016.4,1015.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,27,186,1.6,4,12.08,17,7.62,1013.4,1012.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,28,228,2.6,4,12.16,19,8.36,1012.6,1012.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,29,72,1.4,4,9.26,12,7.62,1021.4,1020.05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,30,290,1.6,5,9.36,11,7.6,1018.2,1017.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,3,31,228,1.8,7,9.52,11,8.5,1015.2,1014.05,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,1,210,1.4,7,14.32,18,8.32,1016.8,1015.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,2,182,3.2,3,8.44,12,7.2,1021.2,1019.35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,3,76,1.8,3,8.36,10,6.14,1025.2,1024,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,4,200,2,4,12.18,20,9.74,1006.6,1006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,5,146,2.4,4,10.52,12,7.5,1009.4,1007.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,6,34,0.6,8,9.08,10,8.42,1009.8,1008.75,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,7,86,3,5,15,21,7.4,1014,1013.4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,8,328,3.6,5,15,18,8.34,1023.6,1022.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,9,238,1.6,7,12.64,16,9.36,1023,1022.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,10,36,1.4,5,14.82,22,10.26,1022.4,1021.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,11,182,1.4,6,13.52,18,11.62,1019,1018.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,12,222,2,10,16.56,22,13.7,1013,1012,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,13,148,1.4,11,19.72,29,14.52,1007.6,1007.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,14,176,5.2,10,20.72,32,13.78,1016.6,1015.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,15,172,1.6,10,17.44,23,13.34,1014.8,1014.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,16,166,2.8,10,21,26,12.84,1016.2,1014.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,17,148,2,12,18.72,23,14.28,1012.8,1011.95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,18,168,1,13,18.86,23,14.56,1011.8,1010.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,19,222,1.8,11,19.92,26,14.38,1014.2,1013.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,20,124,0.8,8,21.34,28,13.98,1009.6,1009.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,21,282,3.8,9,20.6,26,14.1,1011.6,1010.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,22,230,2.4,10,18.04,22,14.06,1011.8,1011,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,23,160,1.6,11,19.08,22,14.1,1015.4,1014.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,24,174,1.6,10,18.4,23,14.82,1005.2,1005.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,25,312,2.6,12,13.92,18,10.12,1015.6,1015.9,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,26,40,1.2,11,12.92,15,10.44,1022,1021.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,27,186,3,10,12.84,16,10.1,1025.4,1024.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,28,42,1.4,10,14.56,18,11.18,1022.2,1021.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,29,160,2,11,15.3,18,12.38,1017.8,1017.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,4,30,188,2,11,16.52,20,12.78,1018.8,1018.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,1,300,3.4,12,14.36,16,11.8,1018.8,1019.1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,2,284,5,11,11.7,14,11.62,1022.6,1022.1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,3,128,1.6,6,15.44,21,9.2,1021.2,1020.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,4,106,1.2,6,17.36,23,11.28,1019.6,1019.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,5,98,2.2,8,18.12,23,13.4,1017.2,1016.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,6,256,2.8,12,19.88,24,15.74,1015,1014.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,7,232,1.4,14,20.12,24,17.16,1013.6,1012.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,8,236,2.4,15,20.16,23,15.36,1012.4,1011.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,9,262,2.8,15,19.6,23,13.5,1010.4,1009.65,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,10,182,3.8,14,18.84,23,14.22,1010.6,1010.1,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,11,234,1.4,12,20.12,25,16.2,1011.2,1010.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,12,274,3.4,11,20.82,25,16.98,1014.8,1013.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,13,294,1.8,12,21.28,25,15.98,1015.2,1014.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,14,138,2.2,12,21.96,27,15.74,1010.2,1009.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,15,192,0.8,13,21.32,27,16.58,1010.6,1009.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,16,130,2.4,12,22.12,26,14.74,1014.8,1013.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,17,218,1.6,13,22.8,28,17.64,1011.2,1010.9,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,18,78,2.2,15,22.16,27,19.46,1004.6,1004.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,19,118,4.8,14,25.08,31,12.52,999.98,999.95,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,20,124,4.4,13,22.44,26,14.94,1005.4,1004.45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,21,116,1.4,15,22.5,26,17.02,1013.4,1012.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,22,236,2.4,16,22.18,26,18.66,1011.8,1010.7,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,23,78,1.2,17,24.42,28,16.76,1012.4,1011.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,24,92,1.4,14,25.54,30,17.94,1009.8,1009.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,25,102,1.6,16,19.2,27,17.76,1015,1014.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,26,160,2.6,17,23.44,28,18.46,1010.2,1009.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,27,168,2.6,16,19.72,25,15.72,1017,1016.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,28,144,2.4,16,21.5,25,16.98,1010.4,1009.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,29,280,2.2,16,24.36,28,18.54,1007,1006.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,30,172,2.4,17,22.42,26,16.96,1012,1011.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,5,31,278,2,17,19.78,23,16.64,1011.6,1011.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,1,164,2.4,11,20.08,26,15.94,1005.6,1006.15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,2,268,4.8,13,15.08,17,15.08,1012.8,1011.95,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,3,228,2.4,11,18.38,21,15.1,1011.6,1010.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,4,176,2.4,14,19.68,22,17.46,1007.4,1006.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,5,234,2.8,15,22.66,27,18.42,1007.2,1007.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,6,82,0.8,14,23.08,27,16.16,1012.8,1011.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,7,232,2.2,15,21.24,25,16.3,1019,1017.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,8,288,3.2,15,20.76,24,14.26,1018.8,1018,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,9,252,3.6,12,19.96,23,14.68,1016.6,1016.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,10,180,2,15,22.04,26,14.32,1016.6,1015.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,11,78,2.2,12,22.92,27,16.94,1011.6,1011.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,12,194,1.8,14,24.42,29,18,1015.2,1014.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,13,154,1.6,15,25.48,31,20.4,1013.8,1013.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,14,98,0.8,17,27.28,31,21.94,1011.8,1010.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,15,120,2.4,16,27.6,33,18.84,1008.6,1007.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,16,114,2.4,18,25.72,30,21.56,1005,1004.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,17,210,4.2,18,25.64,29,19.84,1013.6,1014.95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,18,148,2.8,19,23.9,26,19.58,1015.2,1014.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,19,170,1.2,17,22.74,25,20.22,1016.4,1015.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,20,306,2.6,18,22,25,19.3,1019.2,1018.15,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,21,80,1.6,18,24.68,28,19.68,1018.4,1017.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,22,122,2.2,19,25,29,20.96,1015.2,1014.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,23,280,2.2,20,26.24,29,19.76,1010.2,1009.8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,24,142,1.6,17,26.8,31,19.1,1008.2,1008.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,25,186,1.8,16,25.56,29,19.58,1010.2,1009.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,26,180,1.8,17,25.98,29,20.26,1007,1006.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,27,226,2.4,19,24.88,27,18.48,1008.6,1008.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,28,246,3.6,19,19.36,24,18.2,1009,1008.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,29,84,2,15,20.56,23,17.3,1009.4,1008.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,6,30,268,2,17,22.64,25,19.64,1009.4,1008.8,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,7,1,166,1.6,16,26.56,30,15.48,1009.6,1009.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,7,2,278,2.4,17,24.64,29,17.84,1012.2,1011.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,7,3,154,1.6,15,25.12,29,16.42,1009,1008.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,7,4,44,1.2,14,26.28,31,18.12,1006,1005.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,7,5,206,1.2,15,27.6,32,21.66,1005.8,1005.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,7,6,232,1.8,19,28.38,33,20.66,1007,1006.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,7,7,86,1.8,18,28.96,33,18.1,1007.6,1006.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,7,8,212,2.2,18,27.22,31,20.32,1009.4,1008.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,7,9,296,1.8,19,27.46,30,20.22,1009.4,1008.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,7,10,250,2.8,18,27.14,30,19.3,1004.8,1004.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,7,11,244,2.8,19,26.66,30,19.88,1005.4,1004.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,7,12,154,2.4,19,25.12,27,20.7,1008.2,1007.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,7,13,164,1.2,19,25.28,28,20.74,1011,1009.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,7,14,188,2.6,16,26.96,32,18.52,1011.6,1010.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,7,15,100,2.4,18,26.54,30,21.36,1011,1010.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40719",1959,7,16,64,1,19,27.72,32,22.46,1008.2,1007.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
