"Site","Year","Month","Day","dd","ff","tmin","t","tmax","td","p0","p","rrr","ewm","um","sshn","radglo24","evt","ewsm","nm","umax","umin","tsoil_m"
"40732",1959,1,1,230,3.2,5,7.36,11,5.68,1022,1019.75,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,2,148,2.6,3,5.08,9,2.92,1031.8,1028.3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,3,134,1.8,1,5.7,11,-0.72,1023,1020.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,4,30,1,1,7,11,2.44,1020.4,1017.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,5,170,2.8,2,7.56,11,3.62,1023.8,1019.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,6,78,1.4,2,8.26,13,4.72,1018.6,1016.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,7,104,1.4,2,10.02,14,7.04,1017.8,1016.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,8,222,2,6,8,10,7.62,1016.6,1014.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,9,182,2,7,10.52,13,8.28,1018.8,1016.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,10,78,1.6,6,10.16,14,8.2,1019.4,1017.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,11,170,2.6,8,10.22,12,7.2,1019.4,1017.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,12,158,3.6,6,10.34,12,6.54,1017.2,1015.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,13,274,3.4,5,9.14,11,7.82,1029.6,1026.1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,14,106,3.6,4,9.86,12,6.84,1018.4,1016.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,15,110,1.6,3,10.2,14,7.36,1016,1013.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,16,102,2.8,8,10.7,12,7.7,1017.4,1015.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,17,86,1.8,5,10.78,16,7.38,1023.2,1020.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,18,44,0.8,5,10.1,13,6.18,1015,1012.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,19,306,2.6,3,9.38,14,7.76,1013.2,1010.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,20,188,2.2,9,8.48,10,7.68,1023,1020.1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,21,242,5.4,5,6.02,7,4.12,1030.6,1028.15,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,22,194,2.4,4,6,8,3.96,1027,1024.85,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,23,254,5,5,5.4,8,4.04,1022.2,1020.2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,24,138,1.8,4,7.66,11,3.82,1024.8,1022.3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,25,98,1.6,1,7.26,11,2.88,1019.4,1017.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,26,60,1.8,1,8.94,12,5.64,1019.2,1017.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,27,26,1,2,10.04,13,8.04,1018.4,1016.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,28,90,0.6,2,9.22,13,3.84,1018.2,1016.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,29,194,2,4,9.32,12,7.58,1023.4,1021.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,30,92,3,8,9.94,13,8.02,1017,1014.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,1,31,158,2.6,6,10.3,14,8.92,1010,1007.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,1,78,1,8,10.52,13,8.68,1016.8,1014.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,2,78,2.8,8,8.38,9,6.24,1019.4,1025.65,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,3,34,2,3,8.26,11,4.62,1024.8,1023.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,4,322,4.4,3,7.94,12,5.66,1018.6,1016.05,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,5,306,4.4,4,5.04,6,4.22,1021.6,1019.25,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,6,118,3.4,2,7.34,10,4.82,1014.6,1013.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,7,304,5.8,3,6.92,11,5.5,1020.4,1017,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,8,312,5.2,3,2.6,6,2.6,1029.6,1026.45,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,9,178,2,2,3.84,7,2.58,1029.2,1027.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,10,166,2.6,1,1.88,6,1.46,1032,1029.95,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,11,138,1.2,-2,3.14,8,-1.52,1024.4,1021.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,12,258,5,-2,6.16,8,-3.78,1021.2,1019.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,13,316,5,1,2.28,6,0.7,1031.4,1027.65,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,14,146,1.8,0,2.86,5,0.28,1031.4,1029.35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,15,238,5.2,0,3.3,6,0.65,1025.2,1023.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,16,120,1.8,1,2.2,4,1.3,1027,1024.55,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,17,322,6,1,2.98,6,1.54,1025,1023.25,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,18,64,2,-1,4.96,8,0.44,1022.6,1019.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,19,264,1.8,0,6.02,9,1.76,1013.6,1010.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,20,306,9.6,3,2.84,6,0.92,1013.4,1011.45,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,21,36,1.2,-1,4.18,7,-0.5,1021,1019.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,22,74,2.6,-1,6.32,11,-1.52,1019.2,1016.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,23,126,2,-1,9.32,15,2.54,1015.6,1014.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,24,138,3.6,2,11.84,17,2.72,1013.8,1012.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,25,316,5,5,5.04,7,4.5,1015.2,1013.2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,26,180,1.8,1,5.02,7,1.18,1018.4,1016.95,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,27,288,3.4,1,5.52,8,2.72,1025.6,1023.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,2,28,110,2.6,4,5.94,8,1.94,1021.2,1018.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,1,136.67,2.83,0,4.83,9,2.22,1015,1013.17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,2,164,2.8,2,6.64,9,3.82,1025.2,1023.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,3,212,2.4,3,7.2,10,4.2,1019.8,1017.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,4,236,2.6,5,7.24,9,5,1023.2,1021.35,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,5,102,1.2,5,6.3,8,5.4,1028.4,1024.9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,6,258,5,4,4,6,0.32,1025.2,1022.2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,7,260,3.2,3,5.12,7,2.88,1028.4,1025.55,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,8,100,2.2,1,5.68,9,2.7,1026,1021.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,9,84,2.8,0,7.44,11,0.74,1022.8,1020.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,10,18,1,4,8.06,11,4.6,1021.8,1019.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,11,116,7.2,5,10.06,13,5.72,1021.6,1020.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,12,276,3.8,7,8.3,10,6.32,1025.6,1022.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,13,122,3.4,7,8.62,12,6.48,1023,1021.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,14,84,2.2,7,7.4,9,6.6,1033.4,1030.8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,15,122,2.6,7,8.02,10,5.76,1029.8,1028,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,16,200,1.2,7,8.08,9,0,1031.2,1029.35,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,17,82,2.2,6,8.28,10,6.44,1018,1016.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,18,208,2,7,9.52,13,6.94,1020,1018.3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,19,156,1.8,7,8.16,9,7.04,1027.4,1025.05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,20,142,0.8,7,7.52,9,3.48,1032.8,1030.05,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,21,34,0.8,7,8.34,9,7.02,1029.6,1027.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,22,314,7.2,6,6.04,7,3.32,1028.2,1026.1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,23,258,2.8,3,5.64,7,3.94,1025.4,1023.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,24,74,1.8,5,7.68,9,5.42,1031.8,1029.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,25,58,3.8,7,8.02,10,5.18,1027.8,1025.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,26,124,3.8,3,8.18,10,4.82,1019.8,1017.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,27,100,1.4,5,9.04,12,0.74,1018.4,1015.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,28,88,3,4,10.12,14,8.36,1016.2,1014.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,29,174,1.4,7,8.46,10,8.04,1025.8,1022.35,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,30,104,1.4,8,9.52,11,8.64,1022.6,1020.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,3,31,248,4.6,8,10.42,13,9.12,1017.4,1015.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,1,96,1.4,8,12.54,15,8.72,1020.8,1017.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,2,204,5,5,9.72,14,7.62,1024.6,1021.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,3,132,4.4,6,8.58,10,6.54,1029.2,1026.25,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,4,174,1.8,7,10.02,12,8.26,1009.4,1007.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,5,200,4.8,10,9.94,12,8.58,1013,1009.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,6,70,1.2,8,8.94,10,8.74,1014.4,1011.65,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,7,82,4.2,8,12.58,16,8.98,1019.6,1017.2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,8,188,3.4,7,12.22,19,9.48,1027.6,1024.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,9,138,2,8,10.9,12,9.78,1027.2,1024.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,10,78,2.6,6,10.24,13,9.26,1026.2,1023.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,11,60,1.4,9,10.58,13,10.14,1022.2,1020.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,12,178,3,9,11.5,14,11.3,1017,1013.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,13,116,2.8,9,13.88,19,12.8,1011.6,1009.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,14,166,3.8,10,18.06,24,13.98,1019.4,1017.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,15,128,3.2,10,14.36,17,13.04,1018.4,1015.95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,16,180,2.6,11,17.74,24,14.34,1018.8,1015.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,17,74,0.8,12,16.36,19,13.86,1016.6,1014.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,18,190,2,13,15.8,18,14.9,1015.6,1012.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,19,160,2.6,11,16.4,23,13.78,1018.4,1016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,20,124,4.6,11,17.58,20,13.88,1014.2,1011.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,21,160,2.2,12,17.76,20,15.52,1015.2,1012.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,22,224,2.4,11,16.64,20,15.06,1014.4,1012.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,23,120,3.2,14,17.2,20,15.16,1018.8,1016.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,24,118,3.6,12,16.68,21,15.52,1009.2,1006.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,25,312,4.6,13,13.54,15,12,1018.4,1016.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,26,254,2,11,12.68,14,10.5,1026,1023.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,27,242,1.4,11,12.56,15,11.6,1028.8,1026.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,28,54,1.6,11,13.48,14,11.88,1026,1023.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,29,94,1.6,12,14.42,17,12.96,1020.6,1019.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,4,30,106,2,13,15.14,18,13.46,1023,1020.95,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,1,252,2.4,13,14.26,16,13.64,1021.8,1020.15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,2,268,7.6,12,12.82,16,12.24,1023.6,1021.85,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,3,92,1.6,11,14.56,17,10.6,1025.6,1023.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,4,112,4.2,7,15.16,18,12.02,1023.4,1021.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,5,86,3,9,15.9,19,14.2,1021.2,1018.95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,6,142,3,13,17.38,21,14.76,1018.2,1015.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,7,166,2.8,13,17.76,20,14.86,1017.6,1015.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,8,102,2,14,18.62,21,15.92,1015.4,1012.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,9,210,2.6,15,20.06,27,15.68,1013.2,1010.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,10,216,2.6,16,18.48,22,16.72,1013.6,1011.55,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,11,72,2.8,14,19.22,22,13.44,1014.6,1012,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,12,164,3.4,15,19.18,21,17.04,1017.4,1014.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,13,98,3,14,19.8,22,15.6,1017.4,1015.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,14,62,2.8,14,20.44,23,16.04,1013.4,1010.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,15,60,1.4,16,19.68,22,16.7,1013.8,1011.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,16,118,3.8,15,20.84,23,17.02,1018.2,1015.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,17,114,3.6,16,21.22,24,17.8,1014.4,1012.15,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,18,108,2.8,17,20.56,22,18.98,1007.8,1005.55,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,19,46,2.4,17,21.6,25,13.38,1003.2,1001.65,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,20,122,2.2,16,21.32,26,16.72,1009,1006.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,21,160,3.4,15,21.3,23,18,1016.6,1013.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,22,216,3.4,18,21.36,24,17.8,1015,1012.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,23,106,2,16,22.52,25,18.64,1015.6,1012.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,24,72,3,16,22.76,25,19.16,1014.2,1012.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,25,170,1,19,19.7,21,18.64,1017.2,1015.4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,26,112,3,17,20.94,23,18.48,1014,1011.85,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,27,224,2.2,17,19.6,23,16.36,1019.8,1017.45,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,28,50,2.6,17,20.7,23,14.88,1013.6,1011.75,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,29,140,1.2,16,22,23,19.84,1009.6,1007.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,30,222,2.4,19,21.84,24,17.58,1014,1011.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,5,31,278,3.4,18,20.62,23,17.52,1014.2,1012.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,1,76,1.8,15,20.58,24,15.98,1008.8,1007.95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,2,268,4,16,16.58,18,16.1,1015.8,1013.65,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,3,78,2,14,18.76,21,14.24,1015,1012.35,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,4,96,2.2,16,20.34,22,17.46,1010.2,1008.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,5,58,2.2,16,21.82,23,18.64,1009.4,1007.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,6,236,3.8,17,22.52,25,16.82,1016.4,1013.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,7,152,3.2,15,21.66,25,16.58,1022,1019.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,8,268,4,18,21.42,24,14.88,1021.8,1019.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,9,332,5,16,21.3,24,14.58,1018.8,1016.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,10,104,2.2,16,21.26,24,14.38,1019.6,1017.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,11,92,5.2,14,22.28,25,17.56,1014.4,1012,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,12,104,2.8,19,23.76,26,20.22,1018.6,1016.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,13,66,2.6,17,23.86,26,19.94,1017,1014.55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,14,50,2.2,18,24.36,26,20.28,1015.4,1012.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,15,66,2.8,16,24.46,27,17.08,1011.8,1009.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,16,152,2.2,19,24.88,27,22.14,1008,1005.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,17,214,3.2,20,24.92,28,21.14,1015.4,1013.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,18,112,1.2,20,21.8,25,20.92,1018.2,1016.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,19,278,2.2,21,22.7,24,21.2,1018.8,1016.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,20,228,1.6,20,22.14,24,19.54,1021.8,1019.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,21,100,1.2,20,22.98,25,20.7,1022.6,1019.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,22,50,1.8,20,24.22,27,21.14,1018.2,1015.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,23,320,4,21,25.16,27,21.3,1013,1011.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,24,134,2.8,20,25.64,29,20.78,1011.4,1009.45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,25,204,4.2,19,25.12,28,21.6,1012.8,1010.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,26,90,2.6,20,24.92,27,22.22,1009.8,1007.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,27,310,5.4,22,24.16,27,19.9,1011,1009,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,28,312,2.8,21,22.26,29,18.6,1011,1009.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,29,214,2.6,19,22.4,25,18.9,1012,1009.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,6,30,282,3.2,20,23.14,26,19.42,1011.8,1009.8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,7,1,248,4.6,19,25.96,29,16.54,1013.6,1014.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,7,2,312,7.6,19,24.98,28,19.6,1013.8,1012,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,7,3,280,3.2,18,24.86,27,19.84,1011.6,1009.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,7,4,168,3.6,18,25.1,28,19.86,1009.8,1007.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,7,5,48,2.6,20,26.64,28,22.06,1005.6,1007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,7,6,32,2.4,20,26.84,29,23.46,1009.6,1007.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,7,7,96,2.2,21,27.36,31,22.28,1009.6,1006.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,7,8,132,3,20,27.2,30,17.9,1012.6,1009.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,7,9,322,4.6,20,26.7,29,22.5,1012,1009.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,7,10,28,2.2,20,30.52,29,19.26,1008.2,1005.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,7,11,322,4.8,22,26.46,30,22.78,1008.2,1005.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,7,12,230,4.2,21,24.7,28,22.08,1010.8,1008.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,7,13,150,1.4,21,24.38,27,21.74,1014.2,1011.85,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,7,14,74,2.8,21,26.14,29,22.92,1015.2,1012.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,7,15,60,3.8,21,26.88,29,23.36,1014.2,1012,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,7,16,110,2.8,23,27.34,29,23.78,1013.6,1008.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40732",1959,7,17,50,2.2,21,27.56,30,24.86,1009.8,1007.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
