system:index,Province,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,mean,.geo
200001_00000000000000000017,Gilan,-8.6,40719,37.323,49.624,Rasht,2000-01,128.0,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
200002_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2000-02,60.0,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
200002_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2000-02,49.0,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
200002_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2000-02,26.0,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
200002_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2000-02,50.0,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
200002_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2000-02,67.0,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
200002_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2000-02,28.0,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
200002_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2000-02,29.0,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
200002_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2000-02,68.0,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
200002_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2000-02,33.0,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
200002_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2000-02,38.0,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
200002_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2000-02,28.0,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
200002_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2000-02,71.0,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
200002_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2000-02,78.0,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
200002_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2000-02,63.0,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
200002_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2000-02,56.0,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
200002_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2000-02,71.0,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
200002_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2000-02,30.0,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
200002_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2000-02,80.0,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
200002_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2000-02,76.0,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
200002_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2000-02,43.0,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
200002_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2000-02,28.0,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
200002_00000000000000000015,Gilan,-21.1,40709,38.365,48.855,Astara,2000-02,71.0,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
200002_00000000000000000016,Gilan,7.0,99249,37.839,48.897,Talesh,2000-02,58.0,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
200002_00000000000000000017,Gilan,-8.6,40719,37.323,49.624,Rasht,2000-02,83.0,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
200003_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2000-03,37.0,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
200003_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2000-03,33.0,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
200003_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2000-03,31.0,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
200003_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2000-03,31.0,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
200003_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2000-03,49.0,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
200003_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2000-03,20.0,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
200003_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2000-03,22.0,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
200003_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2000-03,44.0,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
200003_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2000-03,40.0,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
200003_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2000-03,23.0,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
200003_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2000-03,39.0,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
200003_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2000-03,46.0,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
200003_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2000-03,73.0,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
200003_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2000-03,82.0,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
200003_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2000-03,36.0,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
200003_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2000-03,108.0,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
200003_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2000-03,69.0,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
200003_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2000-03,111.0,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
200003_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2000-03,105.0,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
200003_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2000-03,81.0,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
200003_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2000-03,77.0,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
200003_00000000000000000015,Gilan,-21.1,40709,38.365,48.855,Astara,2000-03,117.0,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
200003_00000000000000000016,Gilan,7.0,99249,37.839,48.897,Talesh,2000-03,104.0,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
200003_00000000000000000017,Gilan,-8.6,40719,37.323,49.624,Rasht,2000-03,116.0,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
200004_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2000-04,1.0,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
200004_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2000-04,1.0,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
200004_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2000-04,5.0,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
200004_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2000-04,1.0,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
200004_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2000-04,4.0,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
200004_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2000-04,1.0,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
200004_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2000-04,1.0,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
200004_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2000-04,2.0,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
200004_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2000-04,5.0,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
200004_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2000-04,1.0,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
200004_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2000-04,7.0,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
200004_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2000-04,1.0,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
200004_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2000-04,7.0,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
200004_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2000-04,12.0,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
200004_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2000-04,1.0,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
200004_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2000-04,18.0,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
200004_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2000-04,22.0,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
200004_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2000-04,15.0,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
200004_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2000-04,15.0,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
200004_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2000-04,24.0,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
200004_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2000-04,26.0,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
200004_00000000000000000015,Gilan,-21.1,40709,38.365,48.855,Astara,2000-04,18.0,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
200004_00000000000000000016,Gilan,7.0,99249,37.839,48.897,Talesh,2000-04,21.0,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
200004_00000000000000000017,Gilan,-8.6,40719,37.323,49.624,Rasht,2000-04,18.0,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
200005_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2000-05,11.0,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
200005_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2000-05,9.0,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
200005_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2000-05,16.0,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
200005_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2000-05,11.0,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
200005_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2000-05,19.0,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
200005_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2000-05,10.0,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
200005_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2000-05,11.0,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
200005_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2000-05,14.0,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
200005_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2000-05,18.0,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
200005_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2000-05,10.0,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
200005_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2000-05,19.0,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
200005_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2000-05,13.0,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
200005_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2000-05,32.0,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
200005_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2000-05,32.0,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
200005_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2000-05,11.0,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
200005_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2000-05,20.0,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
200005_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2000-05,15.0,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
200005_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2000-05,25.0,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
200005_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2000-05,28.0,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
200005_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2000-05,13.0,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
200005_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2000-05,16.0,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
200005_00000000000000000015,Gilan,-21.1,40709,38.365,48.855,Astara,2000-05,18.0,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
200005_00000000000000000016,Gilan,7.0,99249,37.839,48.897,Talesh,2000-05,17.0,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
200005_00000000000000000017,Gilan,-8.6,40719,37.323,49.624,Rasht,2000-05,26.0,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
200006_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2000-06,11.0,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
200006_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2000-06,10.0,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
200006_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2000-06,7.0,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
200006_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2000-06,30.0,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
200006_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2000-06,28.0,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
200006_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2000-06,14.0,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
200006_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2000-06,13.0,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
200006_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2000-06,20.0,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
200006_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2000-06,11.0,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
200006_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2000-06,17.0,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
200006_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2000-06,6.0,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
200006_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2000-06,7.0,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
200006_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2000-06,23.0,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
200006_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2000-06,21.0,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
200006_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2000-06,5.0,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
200006_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2000-06,5.0,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
200006_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2000-06,4.0,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
200006_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2000-06,2.0,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
200006_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2000-06,2.0,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
200006_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2000-06,6.0,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
200006_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2000-06,4.0,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
200006_00000000000000000015,Gilan,-21.1,40709,38.365,48.855,Astara,2000-06,13.0,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
200006_00000000000000000016,Gilan,7.0,99249,37.839,48.897,Talesh,2000-06,12.0,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
200006_00000000000000000017,Gilan,-8.6,40719,37.323,49.624,Rasht,2000-06,1.0,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
200007_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2000-07,12.0,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
200007_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2000-07,5.0,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
200007_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2000-07,4.0,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
200007_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2000-07,14.0,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
200007_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2000-07,15.0,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
200007_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2000-07,12.0,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
200007_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2000-07,12.0,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
200007_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2000-07,16.0,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
200007_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2000-07,5.0,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
200007_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2000-07,16.0,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
200007_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2000-07,3.0,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
200007_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2000-07,6.0,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
200007_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2000-07,3.0,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
200007_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2000-07,6.0,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
200007_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2000-07,6.0,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
