system:index,Province,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,mean,.geo
2002_08_01_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2002-08,0.12200000000000001,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
2002_08_01_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2002-08,0.151,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
2002_08_01_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2002-08,0.4721,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
2002_08_01_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2002-08,0.2752,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
2002_08_01_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2002-08,0.3246,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
2002_08_01_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2002-08,0.20980000000000001,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
2002_08_01_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2002-08,0.1539,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
2002_08_01_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2002-08,0.39690000000000003,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
2002_08_01_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2002-08,0.0864,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
2002_08_01_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2002-08,0.38530000000000003,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
2002_08_01_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2002-08,-0.0252,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
2002_08_01_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2002-08,0.1222,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
2002_08_01_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2002-08,0.41750000000000004,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
2002_08_01_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2002-08,0.3432,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
2002_08_01_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2002-08,0.116,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
2002_08_01_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2002-08,0.30870000000000003,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
2002_08_01_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2002-08,0.3317,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
2002_08_01_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2002-08,0.3733,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
2002_08_01_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2002-08,-999.0,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
2002_08_01_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2002-08,0.3074,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
2002_09_01_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2002-09,0.2614,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
2002_09_01_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2002-09,0.0815,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
2002_09_01_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2002-09,0.19870000000000002,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
2002_09_01_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2002-09,0.25420000000000004,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
2002_09_01_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2002-09,0.27540000000000003,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
2002_09_01_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2002-09,0.10940000000000001,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
2002_09_01_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2002-09,0.1505,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
2002_09_01_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2002-09,0.3173,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
2002_09_01_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2002-09,0.2199,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
2002_09_01_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2002-09,0.2351,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
2002_09_01_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2002-09,0.1991,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
2002_09_01_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2002-09,0.1721,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
2002_09_01_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2002-09,0.3281,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
2002_09_01_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2002-09,0.1107,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
2002_09_01_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2002-09,0.2343,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
2002_09_01_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2002-09,0.0038,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
2002_09_01_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2002-09,0.1024,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
2002_09_01_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2002-09,0.35750000000000004,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
2002_09_01_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2002-09,0.3549,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
2002_09_01_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2002-09,0.10350000000000001,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
2002_09_01_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2002-09,0.3088,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
2002_09_01_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2002-09,0.3423,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
2002_09_01_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2002-09,0.3291,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
2002_09_01_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2002-09,0.41100000000000003,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
2002_09_01_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2002-09,0.3578,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
2002_10_01_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2002-10,0.2424,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
2002_10_01_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2002-10,0.09630000000000001,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
2002_10_01_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2002-10,0.15280000000000002,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
2002_10_01_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2002-10,0.203,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
2002_10_01_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2002-10,0.2712,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
2002_10_01_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2002-10,0.09680000000000001,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
2002_10_01_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2002-10,0.1312,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
2002_10_01_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2002-10,0.28,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
2002_10_01_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2002-10,0.1723,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
2002_10_01_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2002-10,0.18050000000000002,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
2002_10_01_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2002-10,0.1626,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
2002_10_01_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2002-10,0.16190000000000002,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
2002_10_01_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2002-10,0.34490000000000004,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
2002_10_01_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2002-10,0.163,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
2002_10_01_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2002-10,0.2089,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
2002_10_01_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2002-10,0.0038,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
2002_10_01_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2002-10,0.09860000000000001,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
2002_10_01_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2002-10,0.40690000000000004,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
2002_10_01_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2002-10,0.3987,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
2002_10_01_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2002-10,0.1105,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
2002_10_01_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2002-10,0.2706,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
2002_10_01_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2002-10,0.37420000000000003,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
2002_10_01_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2002-10,0.3161,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
2002_10_01_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2002-10,0.391,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
2002_10_01_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2002-10,0.3886,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
2002_11_01_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2002-11,0.2717,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
2002_11_01_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2002-11,0.09730000000000001,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
2002_11_01_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2002-11,0.12810000000000002,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
2002_11_01_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2002-11,0.1746,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
2002_11_01_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2002-11,0.2306,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
2002_11_01_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2002-11,0.0995,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
2002_11_01_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2002-11,0.1233,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
2002_11_01_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2002-11,0.2313,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
2002_11_01_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2002-11,0.1327,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
2002_11_01_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2002-11,0.18100000000000002,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
2002_11_01_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2002-11,0.1621,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
2002_11_01_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2002-11,0.14200000000000002,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
2002_11_01_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2002-11,0.30670000000000003,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
2002_11_01_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2002-11,0.049800000000000004,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
2002_11_01_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2002-11,0.23020000000000002,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
2002_11_01_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2002-11,0.1343,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
2002_11_01_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2002-11,0.10060000000000001,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
2002_11_01_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2002-11,0.3221,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
2002_11_01_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2002-11,0.3639,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
2002_11_01_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2002-11,0.09430000000000001,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
2002_11_01_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2002-11,0.2291,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
2002_11_01_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2002-11,0.3371,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
2002_11_01_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2002-11,0.2894,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
2002_11_01_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2002-11,0.3163,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
2002_11_01_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2002-11,0.3372,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
2002_12_01_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2002-12,0.343,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
2002_12_01_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2002-12,0.076,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
2002_12_01_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2002-12,0.0912,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
2002_12_01_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2002-12,0.1688,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
2002_12_01_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2002-12,0.21430000000000002,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
2002_12_01_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2002-12,0.09820000000000001,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
2002_12_01_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2002-12,0.11330000000000001,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
2002_12_01_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2002-12,0.19,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
2002_12_01_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2002-12,0.12090000000000001,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
2002_12_01_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2002-12,0.15710000000000002,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
2002_12_01_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2002-12,0.015700000000000002,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
2002_12_01_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2002-12,0.1375,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
2002_12_01_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2002-12,0.24180000000000001,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
2002_12_01_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2002-12,0.23140000000000002,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
2002_12_01_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2002-12,0.21880000000000002,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
2002_12_01_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2002-12,0.1343,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
2002_12_01_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2002-12,0.09480000000000001,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
2002_12_01_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2002-12,0.23020000000000002,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
2002_12_01_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2002-12,0.3105,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
2002_12_01_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2002-12,0.0864,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
2002_12_01_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2002-12,0.1409,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
2002_12_01_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2002-12,0.3004,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
2002_12_01_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2002-12,0.22030000000000002,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
2002_12_01_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2002-12,0.22540000000000002,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
